pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
9461104,Pontocerebellar Hypoplasia (Pontocerebellar hypoplasia),C2932714,Pontocerebellar Hypoplasia Type 2,0.865042507648468,6.0,25,,
9461104,Pontocerebellar Hypoplasia (Pontocerebellar hypoplasia),C1842687,Pontocerebellar hypoplasia type 3,0.8621416091918945,6.0,25,,
9308181,tuberous sclerosis complex (tuberous sclerosis complex),C0041341,tuberous sclerosis complex,0.9212121963500977,173.0,30,,
9308181,tuberous sclerosis complex (tuberous sclerosis complex),C2247022,tuberous sclerosis complex,0.9212121963500977,173.0,30,,
9308181,tuberous sclerosis complex (tuberous sclerosis complex),C4317139,tuberous sclerosis complex 1 protein,0.8472638726234436,173.0,30,,
9308181,tuberous sclerosis complex (tuberous sclerosis complex),C0291147,Tuberous Sclerosis Complex 2 Protein,0.8433712124824524,173.0,30,,
9308181,tuberous sclerosis complex (tuberous sclerosis complex),C0694894,tuberous sclerosis 1,0.7778544425964355,173.0,30,,
8939409,Internet Addiction (internet addiction),C5392078,Internet Addiction,0.9373942017555237,24.0,31,,
8939409,Internet Addiction (internet addiction),C0085281,Addiction,0.7029277682304382,24.0,31,,
8939409,Internet Addiction (internet addiction),C0282111,internet,0.6201757192611694,24.0,31,,
8939409,Internet Addiction (internet addiction),C4505067,Addiction medicine,0.5794304609298706,24.0,31,,
8939409,Internet Addiction (internet addiction),C4505163,Food Addiction,0.5704236030578613,24.0,31,,
3984441,Dementia with Lewy bodies (dementia with Lewy bodies),C0752347,Dementia with Lewy Bodies,0.9594748616218567,16.0,33,,
3984441,Dementia with Lewy bodies (dementia with Lewy bodies),C0085200,Lewy bodies,0.7812815308570862,16.0,33,,
3984441,Dementia with Lewy bodies (dementia with Lewy bodies),C0752347,Dementia with Lewy Bodies,0.9594748616218567,16.0,133,,
3984441,Dementia with Lewy bodies (dementia with Lewy bodies),C0085200,Lewy bodies,0.7812815308570862,16.0,133,,
3913832,Anorexia Nervosa (anorexia nervosa),C0003125,Anorexia nervosa,0.9268650412559509,31.0,35,,
3913832,Anorexia Nervosa (anorexia nervosa),C5396958,Orthorexia nervosa,0.7762483358383179,31.0,35,,
3913832,Anorexia Nervosa (anorexia nervosa),C5568567,Prepubertal anorexia nervosa,0.7103211283683777,31.0,35,,
3913832,Anorexia Nervosa (anorexia nervosa),C0003123,Anorexia,0.6740006804466248,31.0,35,,
3913832,Anorexia Nervosa (anorexia nervosa),C0003125,Anorexia nervosa,0.9268650412559509,31.0,438,,
3913832,Anorexia Nervosa (anorexia nervosa),C5396958,Orthorexia nervosa,0.7762483358383179,31.0,438,,
3913832,Anorexia Nervosa (anorexia nervosa),C5568567,Prepubertal anorexia nervosa,0.7103211283683777,31.0,438,,
3913832,Anorexia Nervosa (anorexia nervosa),C0003123,Anorexia,0.6740006804466248,31.0,438,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8248925805091858,20.0,39,,
5416685,unipolar major depression,C1269683,major depression,0.8033536076545715,20.0,39,,
5416685,unipolar major depression,C0005587,depression bipolar,0.6581087112426758,20.0,39,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8248925805091858,19.0,40,,
5416685,unipolar major depression,C1269683,major depression,0.8033536076545715,19.0,40,,
5416685,unipolar major depression,C0005587,depression bipolar,0.6581087112426758,19.0,40,,
7118554,major depressive disorder,C0041696,Major Depressive Disorder,1.0,43.0,45,,
7118554,major depressive disorder,C1269683,Major Depressive Disorder,1.0,43.0,45,,
7118554,major depressive disorder,C1837929,Major Depressive Disorder 1,0.9817220568656921,43.0,45,,
7118554,major depressive disorder,C1837529,Major Depressive Disorder 2,0.9764902591705322,43.0,45,,
7118554,major depressive disorder,C0011581,depressive disorder,0.8105667233467102,43.0,45,,
8213933,autism spectrum disorder (autism spectrum disorder),C0524528,Autism spectrum disorder,0.938662052154541,28.0,46,,
8213933,autism spectrum disorder (autism spectrum disorder),C1510586,Autism spectrum disorder,0.938662052154541,28.0,46,,
8213933,autism spectrum disorder (autism spectrum disorder),C0004352,Autism disorder,0.7363781332969666,28.0,46,,
8213933,autism spectrum disorder (autism spectrum disorder),C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.6951518654823303,28.0,46,,
8213933,autism spectrum disorder (autism spectrum disorder),C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.6880321502685547,28.0,46,,
7416060,Chronic cannabis users (cannabis users),C0024808,cannabis,0.7284298539161682,54.0,48,,
7416060,Chronic cannabis users (cannabis users),C0024809,Cannabis,0.7284298539161682,54.0,48,,
7416060,Chronic cannabis users (cannabis users),C0936079,cannabis,0.7284298539161682,54.0,48,,
7416060,Chronic cannabis users (cannabis users),C5419030,Cannabis Use Disorder,0.6638388633728027,54.0,48,,
7416060,Chronic cannabis users (cannabis users),C0813973,Medical Cannabis,0.6215471625328064,54.0,48,,
8933317,temporal lobe epilepsy (Temporal lobe epilepsy) with unilateral hippocampal sclerosis (hippocampal sclerosis),C4749367,Mesial temporal lobe epilepsy with hippocampal sclerosis,0.8732979893684387,66.0,51,,
8933317,temporal lobe epilepsy (Temporal lobe epilepsy) with unilateral hippocampal sclerosis (hippocampal sclerosis),C1504404,Hippocampal Sclerosis,0.6568543910980225,66.0,51,,
8933317,temporal lobe epilepsy (Temporal lobe epilepsy) with unilateral hippocampal sclerosis (hippocampal sclerosis),C0014556,temporal lobe epilepsy,0.6353486180305481,66.0,51,,
8933317,temporal lobe epilepsy (Temporal lobe epilepsy) with unilateral hippocampal sclerosis (hippocampal sclerosis),C1842564,Familial temporal lobe epilepsy,0.5697342157363892,66.0,51,,
8933317,memory intact (memory‐intact”),C0025260,Memory,0.7063162922859192,35.0,52,,
8933317,memory intact (memory‐intact”),C1706377,Memory,0.7063162922859192,35.0,52,,
8933317,memory intact (memory‐intact”),C4282129,Memory,0.7063162922859192,35.0,52,,
8933317,memory intact (memory‐intact”),C0205266,Intact,0.603041410446167,35.0,52,,
8933317,memory intact (memory‐intact”),C1554187,Intact,0.603041410446167,35.0,52,,
8933317,memory deficit (memory‐deficits”),C0233794,Memory Deficit,0.9259849786758423,31.0,53,,
8933317,memory deficit (memory‐deficits”),C5539760,Procedural memory deficit,0.748127281665802,31.0,53,,
8933317,memory deficit (memory‐deficits”),C2987487,Deficit,0.7099055647850037,31.0,53,,
8933317,memory deficit (memory‐deficits”),C0221106,Acid deficit,0.6074187159538269,31.0,53,,
8933317,memory deficit (memory‐deficits”),C4553047,Base Deficit,0.596567690372467,31.0,53,,
7721229,schizophrenia (schizophrenia),C0036341,schizophrenia,0.9129205942153931,151.0,55,,
7721229,autism spectrum disorder (autism spectrum disorder),C0524528,Autism spectrum disorder,0.938662052154541,255.0,57,,
7721229,autism spectrum disorder (autism spectrum disorder),C1510586,Autism spectrum disorder,0.938662052154541,255.0,57,,
7721229,autism spectrum disorder (autism spectrum disorder),C0004352,Autism disorder,0.7363781332969666,255.0,57,,
7721229,autism spectrum disorder (autism spectrum disorder),C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.6951518654823303,255.0,57,,
7721229,autism spectrum disorder (autism spectrum disorder),C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.6880321502685547,255.0,57,,
7275001,lung cancer,C0242379,Lung cancer,1.0,18.0,58,,
7275001,lung cancer,C0684249,Lung Cancer,1.0,18.0,58,,
7275001,lung cancer,C1306460,Lung cancer,1.0,18.0,58,,
7275001,lung cancer,C1881483,pTis Lung Cancer,0.8355341553688049,18.0,58,,
7275001,lung cancer,C4521966,Stage I Lung Cancer,0.7806705832481384,18.0,58,,
5761874,temporal lobe epilepsy (TLE),C0014556,temporal lobe epilepsy,0.8089131712913513,25.0,62,,
5761874,temporal lobe epilepsy (TLE),C1842564,Familial temporal lobe epilepsy,0.7115752696990967,25.0,62,,
5761874,temporal lobe epilepsy (TLE),C0376532,Centrotemporal epilepsy,0.6257050633430481,25.0,62,,
5761874,temporal lobe epilepsy (TLE),C2363129,Centrotemporal epilepsy,0.6257050633430481,25.0,62,,
5761874,temporal lobe epilepsy (TLE),C4551957,"Epilepsy, Familial Temporal Lobe 1",0.6188154220581055,25.0,62,,
9057100,schizophrenia (schizophrenia),C0036341,schizophrenia,0.9129205942153931,151.0,63,,
6412974,Juvenile myoclonic epilepsy (juvenile myoclonic epilepsy),C0270853,Juvenile myoclonic epilepsy,0.9364525079727173,18.0,67,,
6412974,Juvenile myoclonic epilepsy (juvenile myoclonic epilepsy),C0014550,MYOCLONIC EPILEPSY,0.7679433822631836,18.0,67,,
9435010,auditory verbal hallucinations (auditory verbal hallucinations),C0233762,auditory hallucinations,0.8090704083442688,50.0,69,,
9435010,without auditory verbal hallucination (NAVH),C0233762,AUDITORY HALLUCINATION,0.6294676661491394,50.0,70,,
6902076,Dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9999999403953552,17.0,72,,
6902076,Dementia with Lewy bodies,C0085200,Lewy bodies,0.8099823594093323,17.0,72,,
7485713,multiple system atrophy (multiple system atrophy),C0393571,Multiple system atrophy,0.9251128435134888,24.0,74,,
7485713,multiple system atrophy (multiple system atrophy),C5554234,"Multiple system atrophy, cerebellar type",0.6686943173408508,24.0,74,,
7485713,multiple system atrophy (multiple system atrophy),C5554235,"Multiple system atrophy, parkinsonian type",0.6336809396743774,24.0,74,,
7485713,multiple system atrophy (multiple system atrophy),C0439064,Multiple,0.6240890026092529,24.0,74,,
7485713,multiple system atrophy (multiple system atrophy),C0026766,Multiple System Failure,0.6139790415763855,24.0,74,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,34.0,76,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,34.0,76,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,34.0,76,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,34.0,76,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,34.0,76,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,29.0,77,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,29.0,77,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,29.0,77,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,29.0,77,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,29.0,77,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,24.0,78,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,24.0,78,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,24.0,78,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,24.0,78,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,24.0,78,,
6611425,schizophrenia (schizophrenia),C0036341,schizophrenia,0.9129205942153931,151.0,82,,
4990879,heroin relapser,C0205336,relapse,0.6993676424026489,21.0,83,,
4990879,heroin relapser,C0277556,Relapse,0.6993676424026489,21.0,83,,
4990879,heroin relapser,C5446367,At Relapse,0.6321473717689514,21.0,83,,
4990879,heroin relapser,C4054664,Late Relapse,0.6010071635246277,21.0,83,,
4990879,heroin relapser,C5203068,Skin Relapse,0.5899604558944702,21.0,83,,
4990879,heroin non-relapser,C0205336,relapse,0.5344867706298828,19.0,84,,
4990879,heroin non-relapser,C0277556,Relapse,0.5344867706298828,19.0,84,,
4990879,heroin addiction,C0019337,addiction heroin,1.0,40.0,426,,
4990879,heroin addiction,C0085281,Addiction,0.8080885410308838,40.0,426,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6652275919914246,40.0,426,,
4990879,heroin addiction,C4505163,Food Addiction,0.6557645201683044,40.0,426,,
4990879,heroin addiction,C0338777,Opium Addiction,0.639584481716156,40.0,426,,
4990879,heroin addiction,C0019337,addiction heroin,1.0,40.0,427,,
4990879,heroin addiction,C0085281,Addiction,0.8080885410308838,40.0,427,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6652275919914246,40.0,427,,
4990879,heroin addiction,C4505163,Food Addiction,0.6557645201683044,40.0,427,,
4990879,heroin addiction,C0338777,Opium Addiction,0.639584481716156,40.0,427,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44.0,85,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42.0,86,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42.0,86,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42.0,86,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42.0,86,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42.0,86,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44.0,114,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42.0,115,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42.0,115,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42.0,115,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42.0,115,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42.0,115,,
6820536,Fibromyalgia (fibromyalgia),C0016053,fibromyalgia,0.9426835179328918,20.0,90,,
6820536,Fibromyalgia (fibromyalgia),C0231528,MYALGIA,0.7392134070396423,20.0,90,,
5030332,posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,1.0,21.0,95,,
5030332,posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.8096595406532288,21.0,95,,
6678781,convicted child sexual offenders,C0036888,Sexual offence,0.6003738045692444,48.0,96,,
6678781,convicted child sexual offenders,C0699726,Offenders,0.549327552318573,48.0,96,,
6678781,convicted child sexual offenders,C0008062,of child sexual abuse,0.545717716217041,48.0,96,,
6678781,non-convicted child sexual offenders,C0036888,Sexual offence,0.5568198561668396,31.0,97,,
6678781,non-convicted child sexual offenders,C0699726,Offenders,0.5094767212867737,31.0,97,,
6678781,non-convicted child sexual offenders,C0008062,of child sexual abuse,0.50612872838974,31.0,97,,
8154462,right middle cerebral artery (middle cerebral artery) territory infarction,C0740392,Middle Cerebral Artery Infarction,0.8533346056938171,11.0,100,,
8154462,right middle cerebral artery (middle cerebral artery) territory infarction,C0149566,Middle Cerebral Artery,0.8304076194763184,11.0,100,,
8154462,right middle cerebral artery (middle cerebral artery) territory infarction,C0923405,Middle Cerebral Artery Branch,0.7422899007797241,11.0,100,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C0271084,Neovascular age-related macular degeneration,0.9744058847427368,18.0,103,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C0242383,age-related macular degeneration,0.8423793315887451,18.0,103,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C1853147,Age-Related Macular Degeneration-4,0.7655091881752014,18.0,103,,
3447931,probable or definite sporadic amyotrophic lateral sclerosis,C0002736,Amyotrophic lateral sclerosis,0.731932520866394,20.0,105,,
3447931,probable or definite sporadic amyotrophic lateral sclerosis,C1862939,Amyotrophic Lateral Sclerosis 1,0.7189503908157349,20.0,105,,
3447931,probable or definite sporadic amyotrophic lateral sclerosis,C1822695,amyotrophic lateral sclerosis 4,0.7104719281196594,20.0,105,,
3447931,probable or definite sporadic amyotrophic lateral sclerosis,C1414860,amyotrophic lateral sclerosis 6,0.7071859836578369,20.0,105,,
3447931,probable or definite sporadic amyotrophic lateral sclerosis,C2931786,Amyotrophic Lateral Sclerosis 6,0.7071859836578369,20.0,105,,
7395771,healthy,C3898900,Healthy,1.0,19.0,109,,
7395771,healthy,C0018684,Health,0.810599684715271,19.0,109,,
7395771,healthy,C0452415,Healthy Eating,0.7989791631698608,19.0,109,,
7395771,healthy,C2963171,Healthy Aging,0.7983947992324829,19.0,109,,
7395771,healthy,C2986479,Healthy Control,0.7695310711860657,19.0,109,,
7395771,healthy,C3898900,Healthy,1.0,19.0,110,,
7395771,healthy,C0018684,Health,0.810599684715271,19.0,110,,
7395771,healthy,C0452415,Healthy Eating,0.7989791631698608,19.0,110,,
7395771,healthy,C2963171,Healthy Aging,0.7983947992324829,19.0,110,,
7395771,healthy,C2986479,Healthy Control,0.7695310711860657,19.0,110,,
5460048,chronic dieters,C0205191,chronic,0.6577720046043396,75.0,111,,
5460048,chronic dieters,C1555457,Chronic,0.6577720046043396,75.0,111,,
5460048,chronic dieters,C0008679,chronic disorders,0.6497328281402588,75.0,111,,
5460048,chronic dieters,C1416467,DIETER,0.6043859720230103,75.0,111,,
5460048,chronic dieters,C3539774,DIETER,0.6043859720230103,75.0,111,,
6382839,panic disorder (panic disorder),C0030319,panic disorder,0.9107698798179626,17.0,112,,
6382839,panic disorder (panic disorder),C0024713,manic disorder,0.7756907343864441,17.0,112,,
6382839,panic disorder (panic disorder),C0029227,Organic mental disorder (disorder),0.7216578125953674,17.0,112,,
6382839,panic disorder (panic disorder),C0040188,Tic disorder (disorder),0.7159184217453003,17.0,112,,
6382839,panic disorder (panic disorder),C0012634,disorder,0.715157687664032,17.0,112,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44.0,85,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42.0,86,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42.0,86,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42.0,86,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42.0,86,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42.0,86,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44.0,114,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42.0,115,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42.0,115,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42.0,115,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42.0,115,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42.0,115,,
2748718,committed Christians,C0008532,Christian,0.5985521674156189,15.0,117,,
2748718,committed Christians,C2699414,Committee,0.56423020362854,15.0,117,,
2748718,nonbelievers,C0004951,Believe,0.5847805142402649,15.0,118,,
2748718,nonbelievers,C0002771,Pain Relievers,0.5799762010574341,15.0,118,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C0242350,Erectile Dysfunction,0.788291871547699,26.0,120,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C1868524,Autonomic erectile dysfunction,0.6844300627708435,26.0,120,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C1961100,"Erectile Dysfunction, CTCAE",0.6618846654891968,26.0,120,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C0004936,psychological dysfunction,0.6596282720565796,26.0,120,,
2648877,Autism Spectrum Disorder,C0524528,Autism spectrum disorder,1.0,15.0,124,,
2648877,Autism Spectrum Disorder,C1510586,Autism spectrum disorder,1.0,15.0,124,,
2648877,Autism Spectrum Disorder,C0004352,Autism disorder,0.8036827445030212,15.0,124,,
2648877,Autism Spectrum Disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7405830025672913,15.0,124,,
2648877,Autism Spectrum Disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.7330023646354675,15.0,124,,
6667657,chronic tinnitus,C0205191,chronic,0.6403818726539612,12.0,126,,
6667657,chronic tinnitus,C1555457,Chronic,0.6403818726539612,12.0,126,,
6667657,chronic tinnitus,C3899628,Chronic Chorionitis,0.5255208015441895,12.0,126,,
6667657,chronic tinnitus,C3815112,Chronic Decubitus,0.524773120880127,12.0,126,,
6667657,chronic tinnitus,C0023977,chronic care,0.5175111293792725,12.0,126,,
5665859,Post-Stroke Depression (post stroke depression),C0520887,ST depression,0.6117417812347412,21.0,127,,
5665859,Post-Stroke Depression (post stroke depression),C0011570,depression,0.6089497804641724,21.0,127,,
5665859,Post-Stroke Depression (post stroke depression),C0011581,depression,0.6089497804641724,21.0,127,,
5665859,Post-Stroke Depression (post stroke depression),C0344315,depression,0.6089497804641724,21.0,127,,
5665859,Post-Stroke Depression (post stroke depression),C4085311,Depression,0.6089497804641724,21.0,127,,
5665859,Post-Stroke Depression (post stroke depression),C0520887,ST depression,0.6117417812347412,30.0,128,,
5665859,Post-Stroke Depression (post stroke depression),C0011570,depression,0.6089497804641724,30.0,128,,
5665859,Post-Stroke Depression (post stroke depression),C0011581,depression,0.6089497804641724,30.0,128,,
5665859,Post-Stroke Depression (post stroke depression),C0344315,depression,0.6089497804641724,30.0,128,,
