pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
8213933,autism spectrum disorder (autism spectrum disorder),C0524528,Autism spectrum disorder,0.938662052154541,28,45,,
8213933,autism spectrum disorder (autism spectrum disorder),C1510586,Autism spectrum disorder,0.938662052154541,28,45,,
8213933,autism spectrum disorder (autism spectrum disorder),C0004352,Autism disorder,0.7363781332969666,28,45,,
8213933,autism spectrum disorder (autism spectrum disorder),C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.6951518654823303,28,45,,
8213933,autism spectrum disorder (autism spectrum disorder),C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.6880321502685547,28,45,,
8933317,Temporal lobe epilepsymemory‐intact”,C0014556,temporal lobe epilepsy,0.7819308638572693,35,50,,
8933317,Temporal lobe epilepsymemory‐intact”,C1842564,Familial temporal lobe epilepsy,0.6886395215988159,35,50,,
8933317,Temporal lobe epilepsymemory‐intact”,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.6538282632827759,35,50,,
8933317,Temporal lobe epilepsymemory‐intact”,C0039485,Temporal lobe,0.6136341094970703,35,50,,
8933317,Temporal lobe epilepsymemory‐deficits”,C0014556,temporal lobe epilepsy,0.7279801964759827,31,51,,
8933317,Temporal lobe epilepsymemory‐deficits”,C1842564,Familial temporal lobe epilepsy,0.6411254405975342,31,51,,
8933317,Temporal lobe epilepsymemory‐deficits”,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.6087161898612976,31,51,,
8933317,Temporal lobe epilepsymemory‐deficits”,C0039485,Temporal lobe,0.5712953209877014,31,51,,
7721229,schizophrenia,C0036341,schizophrenia,0.9999999403953552,151,53,,
7721229,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,151,53,,
7721229,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,151,53,,
7721229,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,151,53,,
7721229,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,151,53,,
7721229,autism spectrum disorder,C0524528,Autism spectrum disorder,1.0,255,55,,
7721229,autism spectrum disorder,C1510586,Autism spectrum disorder,1.0,255,55,,
7721229,autism spectrum disorder,C0004352,Autism disorder,0.8036827445030212,255,55,,
7721229,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7405830025672913,255,55,,
7721229,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.7330023646354675,255,55,,
7275001,lung cancer,C0242379,Lung cancer,1.0,18,56,,
7275001,lung cancer,C0684249,Lung Cancer,1.0,18,56,,
7275001,lung cancer,C1306460,Lung cancer,1.0,18,56,,
7275001,lung cancer,C1881483,pTis Lung Cancer,0.8355341553688049,18,56,,
7275001,lung cancer,C4521966,Stage I Lung Cancer,0.7806705832481384,18,56,,
7275001,lung cancer,C0242379,Lung cancer,1.0,18,57,,
7275001,lung cancer,C0684249,Lung Cancer,1.0,18,57,,
7275001,lung cancer,C1306460,Lung cancer,1.0,18,57,,
7275001,lung cancer,C1881483,pTis Lung Cancer,0.8355341553688049,18,57,,
7275001,lung cancer,C4521966,Stage I Lung Cancer,0.7806705832481384,18,57,,
5761874,temporal lobe epilepsy,C0014556,temporal lobe epilepsy,1.0,25,61,,
5761874,temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.8796684145927429,25,61,,
5761874,temporal lobe epilepsy,C0376532,Centrotemporal epilepsy,0.7735133767127991,25,61,,
5761874,temporal lobe epilepsy,C2363129,Centrotemporal epilepsy,0.7735133767127991,25,61,,
5761874,temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.7649961709976196,25,61,,
9057100,schizophrenia,C0036341,schizophrenia,0.9999999403953552,151,63,,
9057100,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,151,63,,
9057100,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,151,63,,
9057100,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,151,63,,
9057100,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,151,63,,
6412974,juvenile myoclonic epilepsy,C0270853,Juvenile myoclonic epilepsy,1.0,18,67,,
6412974,juvenile myoclonic epilepsy,C0014550,MYOCLONIC EPILEPSY,0.8133289813995361,18,67,,
9435010,first-episode schizophrenia with auditory verbal hallucinations (auditory verbal hallucinations),C0233762,auditory hallucinations,0.7014967203140259,50,69,,
6902076,Dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9999999403953552,17,72,,
6902076,Dementia with Lewy bodies,C0085200,Lewy bodies,0.8099823594093323,17,72,,
7485713,multiple system atrophy,C0393571,Multiple system atrophy,1.0,24,74,,
7485713,multiple system atrophy,C5554234,"Multiple system atrophy, cerebellar type",0.7008717656135559,24,74,,
7485713,multiple system atrophy,C0439064,Multiple,0.6710606217384338,24,74,,
7485713,multiple system atrophy,C5554235,"Multiple system atrophy, parkinsonian type",0.6641775369644165,24,74,,
7485713,multiple system atrophy,C0026766,Multiple System Failure,0.648919403553009,24,74,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,34,76,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,34,76,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,34,76,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,34,76,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,34,76,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,29,77,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,29,77,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,29,77,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,29,77,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,29,77,,
5292583,schizophrenia,C0036341,schizophrenia,0.9999999403953552,24,78,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,24,78,,
5292583,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,24,78,,
5292583,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,24,78,,
5292583,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,24,78,,
6611425,schizophrenia,C0036341,schizophrenia,0.9999999403953552,151,82,,
6611425,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9719115495681763,151,82,,
6611425,schizophrenia,C1864010,SCHIZOPHRENIA 2,0.9640104174613953,151,82,,
6611425,schizophrenia,C1838069,SCHIZOPHRENIA 3,0.95782870054245,151,82,,
6611425,schizophrenia,C1864153,SCHIZOPHRENIA 5,0.9558221101760864,151,82,,
4990879,heroin relapsers,C0205336,relapse,0.6527391076087952,21,83,,
4990879,heroin relapsers,C0277556,Relapse,0.6527391076087952,21,83,,
4990879,heroin relapsers,C5446367,At Relapse,0.590000569820404,21,83,,
4990879,heroin relapsers,C0011892,Heroin,0.5754808783531189,21,83,,
4990879,heroin relapsers,C4054664,Late Relapse,0.5609365701675415,21,83,,
4990879,heroin non-relapsers,C0205336,relapse,0.5096443295478821,19,84,,
4990879,heroin non-relapsers,C0277556,Relapse,0.5096443295478821,19,84,,
4990879,heroin relapsers,C0205336,relapse,0.6527391076087952,21,427,,
4990879,heroin relapsers,C0277556,Relapse,0.6527391076087952,21,427,,
4990879,heroin relapsers,C5446367,At Relapse,0.590000569820404,21,427,,
4990879,heroin relapsers,C0011892,Heroin,0.5754808783531189,21,427,,
4990879,heroin relapsers,C4054664,Late Relapse,0.5609365701675415,21,427,,
4990879,heroin non-relapsers,C0205336,relapse,0.5096443295478821,19,428,,
4990879,heroin non-relapsers,C0277556,Relapse,0.5096443295478821,19,428,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44,85,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42,86,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42,86,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42,86,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42,86,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42,86,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44,111,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42,112,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42,112,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42,112,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42,112,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42,112,,
6820536,fibromyalgia,C0016053,fibromyalgia,1.0,20,89,,
6820536,fibromyalgia,C0231528,MYALGIA,0.7713977694511414,20,89,,
5030332,posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,1.0,21,93,,
5030332,posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.8096595406532288,21,93,,
6678781,pedophilic child sexual offenders,C0036888,Sexual offence,0.5803434252738953,48,94,,
6678781,pedophilic child sexual offenders,C0008062,of child sexual abuse,0.5640836954116821,48,94,,
6678781,pedophilic child sexual offenders,C0699726,Offenders,0.5310001373291016,48,94,,
6678781,pedophilic child sexual offenders,C0030764,Pedophilia,0.50139981508255,48,94,,
6678781,pedophilic child sexual offenders,C0036888,Sexual offence,0.5803434252738953,31,95,,
6678781,pedophilic child sexual offenders,C0008062,of child sexual abuse,0.5640836954116821,31,95,,
6678781,pedophilic child sexual offenders,C0699726,Offenders,0.5310001373291016,31,95,,
6678781,pedophilic child sexual offenders,C0030764,Pedophilia,0.50139981508255,31,95,,
8154462,right middle cerebral artery infarction,C0751849,Right Middle Cerebral Artery Infarction,1.0,11,97,,
8154462,right middle cerebral artery infarction,C0740392,Middle Cerebral Artery Infarction,0.9404659271240234,11,97,,
8154462,right middle cerebral artery infarction,C0149566,Middle Cerebral Artery,0.7522140741348267,11,97,,
8154462,right middle cerebral artery infarction,C0751843,Anterior Cerebral Artery Infarction,0.7281467318534851,11,97,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C0271084,Neovascular age-related macular degeneration,0.9744058847427368,18,100,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C0242383,age-related macular degeneration,0.8423793315887451,18,100,,
8544331,neovascular age-related macular degeneration (neovascular age-related macular degeneration),C1853147,Age-Related Macular Degeneration-4,0.7655091881752014,18,100,,
3447931,amyotrophic lateral sclerosis,C0002736,Amyotrophic lateral sclerosis,0.9999999403953552,20,102,,
3447931,amyotrophic lateral sclerosis,C1862939,Amyotrophic Lateral Sclerosis 1,0.9822667241096497,20,102,,
3447931,amyotrophic lateral sclerosis,C1847735,Amyotrophic Lateral Sclerosis 3,0.9731687903404236,20,102,,
3447931,amyotrophic lateral sclerosis,C1420344,amyotrophic lateral sclerosis 5,0.971846342086792,20,102,,
3447931,amyotrophic lateral sclerosis,C1865864,AMYOTROPHIC LATERAL SCLEROSIS 5,0.971846342086792,20,102,,
5460048,chronic dieters,C0205191,chronic,0.6577720046043396,69,108,,
5460048,chronic dieters,C1555457,Chronic,0.6577720046043396,69,108,,
5460048,chronic dieters,C0008679,chronic disorders,0.6497328281402588,69,108,,
5460048,chronic dieters,C1416467,DIETER,0.6043859720230103,69,108,,
5460048,chronic dieters,C3539774,DIETER,0.6043859720230103,69,108,,
6382839,panic disorder,C0030319,panic disorder,1.0,17,109,,
6382839,panic disorder,C1868649,PANIC DISORDER 1,0.9558184742927551,17,109,,
6382839,panic disorder,C0024713,manic disorder,0.8274330496788025,17,109,,
6382839,panic disorder,C0012634,disorder,0.7709341049194336,17,109,,
6382839,panic disorder,C0040188,Tic disorder,0.7254387736320496,17,109,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44,85,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42,86,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42,86,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42,86,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42,86,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42,86,,
6197719,"drug-naive, first-episode schizophrenia",C0036341,schizophrenia,0.5108493566513062,44,111,,
6197719,unaffected siblings,C2986417,Unaffected,0.7171949148178101,42,112,,
6197719,unaffected siblings,C0037047,Siblings,0.6968728303909302,42,112,,
6197719,unaffected siblings,C0037046,Sibling,0.5588333010673523,42,112,,
6197719,unaffected siblings,C0557094,Number of Siblings,0.5500043034553528,42,112,,
6197719,unaffected siblings,C0005607,Place in order of siblings,0.5314990878105164,42,112,,
2748718,committed Christians,C0008532,Christian,0.5985521674156189,15,114,,
2748718,committed Christians,C2699414,Committee,0.56423020362854,15,114,,
2748718,nonbelievers,C0004951,Believe,0.5847805142402649,15,115,,
2748718,nonbelievers,C0002771,Pain Relievers,0.5799762010574341,15,115,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C0242350,Erectile Dysfunction,0.788291871547699,26,117,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C1868524,Autonomic erectile dysfunction,0.6844300627708435,26,117,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C1961100,"Erectile Dysfunction, CTCAE",0.6618846654891968,26,117,,
6290711,psychogenic erectile dysfunction (Psychogenic erectile dysfunction),C0004936,psychological dysfunction,0.6596282720565796,26,117,,
2648877,Autism Spectrum Disorder,C0524528,Autism spectrum disorder,1.0,15,122,,
2648877,Autism Spectrum Disorder,C1510586,Autism spectrum disorder,1.0,15,122,,
2648877,Autism Spectrum Disorder,C0004352,Autism disorder,0.8036827445030212,15,122,,
2648877,Autism Spectrum Disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7405830025672913,15,122,,
2648877,Autism Spectrum Disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.7330023646354675,15,122,,
6667657,problematic tinnitus,C0040264,TINNITUS,0.6892539858818054,21,124,,
6667657,problematic tinnitus,C0033213,problem,0.5209517478942871,21,124,,
6667657,problematic tinnitus,C0040264,TINNITUS,0.6892539858818054,12,125,,
6667657,problematic tinnitus,C0033213,problem,0.5209517478942871,12,125,,
6667657,problematic tinnitus,C0040264,TINNITUS,0.6892539858818054,10,126,,
6667657,problematic tinnitus,C0033213,problem,0.5209517478942871,10,126,,
6667657,problematic tinnitus,C0040264,TINNITUS,0.6892539858818054,8,127,,
6667657,problematic tinnitus,C0033213,problem,0.5209517478942871,8,127,,
5665859,post stroke depression,C0520887,ST depression,0.7042039036750793,21,128,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.6599633693695068,21,128,,
5665859,post stroke depression,C0011570,depression,0.6520765423774719,21,128,,
5665859,post stroke depression,C0011581,depression,0.6520765423774719,21,128,,
5665859,post stroke depression,C0344315,depression,0.6520765423774719,21,128,,
5665859,post stroke depression,C0520887,ST depression,0.7042039036750793,30,129,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.6599633693695068,30,129,,
5665859,post stroke depression,C0011570,depression,0.6520765423774719,30,129,,
5665859,post stroke depression,C0011581,depression,0.6520765423774719,30,129,,
5665859,post stroke depression,C0344315,depression,0.6520765423774719,30,129,,
5665859,post stroke depression,C0520887,ST depression,0.7042039036750793,21,130,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.6599633693695068,21,130,,
5665859,post stroke depression,C0011570,depression,0.6520765423774719,21,130,,
5665859,post stroke depression,C0011581,depression,0.6520765423774719,21,130,,
5665859,post stroke depression,C0344315,depression,0.6520765423774719,21,130,,
4589842,depression,C0011570,depression,1.0,11,132,,
4589842,depression,C0011581,depression,1.0,11,132,,
4589842,depression,C0344315,depression,1.0,11,132,,
4589842,depression,C0460137,Depression,1.0,11,132,,
4589842,depression,C0812393,depression,1.0,11,132,,
3984441,dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9999999403953552,16,31,,
3984441,dementia with Lewy bodies,C0085200,Lewy bodies,0.8099823594093323,16,31,,
3984441,dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9999999403953552,16,134,,
3984441,dementia with Lewy bodies,C0085200,Lewy bodies,0.8099823594093323,16,134,,
7272423,postpartum,C0086839,Postpartum,0.9999999403953552,24,136,,
7272423,postpartum,C0032782,Postpartum care,0.8964523077011108,24,136,,
7272423,postpartum,C2985349,Postpartum Process,0.8397759795188904,24,136,,
7272423,postpartum,C0034040,Postpartum disorder,0.8297255635261536,24,136,,
7272423,postpartum,C1171170,Postpartum risk,0.8246535658836365,24,136,,
4017227,LMesial temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.8501549959182739,12,143,,
4017227,LMesial temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.7809966802597046,12,143,,
4017227,LMesial temporal lobe epilepsy,C4749273,Benign familial mesial temporal lobe epilepsy,0.7602789998054504,12,143,,
4017227,LMesial temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.6825541257858276,12,143,,
4017227,LMesial temporal lobe epilepsy,C4749367,Mesial temporal lobe epilepsy with hippocampal sclerosis,0.6639383435249329,12,143,,
4017227,RMesial temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.8505703806877136,11,144,,
4017227,RMesial temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.7813782691955566,11,144,,
4017227,RMesial temporal lobe epilepsy,C4749273,Benign familial mesial temporal lobe epilepsy,0.7606504559516907,11,144,,
4017227,RMesial temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.682887852191925,11,144,,
4017227,RMesial temporal lobe epilepsy,C4749367,Mesial temporal lobe epilepsy with hippocampal sclerosis,0.6642627120018005,11,144,,
4174863,psychopathy,C0003431,Psychopathy,1.0,157,154,,
4174863,psychopathy,C0033927,Psychopathology,0.7412717938423157,157,154,,
4174863,psychopathy,C0033930,Psychophysic,0.6037061214447021,157,154,,
6347794,attention-deficit/hyperactivity disorder,C1263846,Attention-deficit/hyperactivity disorder,1.0,38,161,,
6347794,attention-deficit/hyperactivity disorder,C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type",0.7986267805099487,38,161,,
6347794,attention-deficit/hyperactivity disorder,C0041671,Attention-deficit disorder,0.7052829265594482,38,161,,
6347794,attention-deficit/hyperactivity disorder,C1263846,Attention-deficit/hyperactivity disorder,1.0,20,162,,
6347794,attention-deficit/hyperactivity disorder,C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type",0.7986267805099487,20,162,,
6347794,attention-deficit/hyperactivity disorder,C0041671,Attention-deficit disorder,0.7052829265594482,20,162,,
