pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
3701149,Adolescents with transient auditory hallucinations,C0233762,auditory hallucinations,0.661284863948822,12.0,413,,
3701149,Adolescents with transient auditory hallucinations,C0018524,hallucinations,0.5278156399726868,12.0,413,,
3701149,Adolescents with 22q11.2 Deletion Syndrome,C0012236,22q11.2 deletion syndrome,0.7225963473320007,13.0,414,,
3701149,Adolescents with 22q11.2 Deletion Syndrome,C0220704,22q11.2 Deletion Syndrome,0.7225963473320007,13.0,414,,
3701149,Adolescents with 22q11.2 Deletion Syndrome,C2936346,22q11 Deletion Syndrome,0.655110776424408,13.0,414,,
3701149,Adolescents with 22q11.2 Deletion Syndrome,C4518343,Distal 22q11.2 microdeletion syndrome,0.6270005106925964,13.0,414,,
3701149,Adolescents with 22q11.2 Deletion Syndrome,C1853490,Deletion 22q13 Syndrome,0.5906270742416382,13.0,414,,
3742334,marijuana abuse,C0024809,Marijuana abuse,0.9404541850090027,10.0,248,,
3742334,marijuana abuse,C0024810,MARIJUANA USE,0.7966894507408142,10.0,248,,
3742334,marijuana abuse,C4084815,Use Marijuana,0.7966894507408142,10.0,248,,
3742334,marijuana abuse,C4316909,marijuana use,0.7966894507408142,10.0,248,,
3742334,marijuana abuse,C0024808,marijuana,0.7473585605621338,10.0,248,,
3777673,obsessivecompulsive-disorder,C0028768,Obsessive-Compulsive Disorder,0.852564811706543,19.0,445,,
3777673,obsessivecompulsive-disorder,C1420214,obsessive-compulsive disorder 1,0.8429381847381592,19.0,445,,
3777673,obsessivecompulsive-disorder,C0009595,Obsessive-Compulsive Personality Disorder,0.7628384232521057,19.0,445,,
3777673,obsessivecompulsive-disorder,C1704373,compulsive disorder,0.7214000225067139,19.0,445,,
3791281,Binge Drinkers,C0556346,binge drink,0.7454811334609985,12.0,401,,
3791281,Binge Drinkers,C0556338,Drinker,0.6526684761047363,12.0,401,,
3791281,Binge Drinkers,C0457801,non drinker,0.5923289060592651,12.0,401,,
3791281,Binge Drinkers,C0262816,Syringe Drivers,0.550137460231781,12.0,401,,
3791281,Binge Drinkers,C0337676,Social drinker,0.5141023397445679,12.0,401,,
3877773,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,20.0,253,,
3877773,Tourette syndrome,C0039082,syndrome,0.7029404640197754,20.0,253,,
3913832,Anorexia nervosa,C0003125,Anorexia nervosa,0.9716147184371948,31.0,416,,
3913832,Anorexia nervosa,C5396958,Orthorexia nervosa,0.7781927585601807,31.0,416,,
3913832,Anorexia nervosa,C5568567,Prepubertal anorexia nervosa,0.7446135878562927,31.0,416,,
3913832,Anorexia nervosa,C0003123,Anorexia,0.7075310349464417,31.0,416,,
3984441,dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9271519780158997,16.0,117,,
3984441,dementia with Lewy bodies,C0085200,Lewy bodies,0.6206755042076111,16.0,117,,
3984441,dementia with Lewy bodies,C0011265,dementia,0.5850844383239746,16.0,117,,
3984441,dementia with Lewy bodies,C0497327,dementia,0.5850844383239746,16.0,117,,
4030253,Internet Addiction,C5392078,Internet Addiction,0.9517041444778442,28.0,178,,
4030253,Internet Addiction,C0085281,Addiction,0.6845893859863281,28.0,178,,
4030253,Internet Addiction,C3898714,Internet Intervention,0.6720983982086182,28.0,178,,
4030253,Internet Addiction,C0282111,internet,0.6623272895812988,28.0,178,,
4030253,Internet Addiction,C4505067,Addiction medicine,0.5753015279769897,28.0,178,,
4048172,chronic pain,C0150055,chronic pain,0.9859752655029297,13.0,385,,
4048172,chronic pain,C1333034,Chronic Cancer Pain,0.8103399872779846,13.0,385,,
4048172,chronic pain,C0205191,chronic,0.7912920117378235,13.0,385,,
4048172,chronic pain,C1555457,Chronic,0.7912920117378235,13.0,385,,
4115625,healthy,C3898900,Healthy,0.9904220700263977,149.0,123,,
4115625,healthy,C0452415,Healthy Eating,0.791326642036438,149.0,123,,
4115625,healthy,C2963171,Healthy Aging,0.7907637357711792,149.0,123,,
4115625,healthy,C0018684,Health,0.7903434038162231,149.0,123,,
4115625,healthy,C2986479,Healthy Control,0.7621602416038513,149.0,123,,
4115625,healthy,C3898900,Healthy,0.9904220700263977,123.0,124,,
4115625,healthy,C0452415,Healthy Eating,0.791326642036438,123.0,124,,
4115625,healthy,C2963171,Healthy Aging,0.7907637357711792,123.0,124,,
4115625,healthy,C0018684,Health,0.7903434038162231,123.0,124,,
4115625,healthy,C2986479,Healthy Control,0.7621602416038513,123.0,124,,
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,44.0,176,,
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,44.0,176,,
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,44.0,176,,
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,44.0,176,,
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,30.0,177,,
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,30.0,177,,
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,30.0,177,,
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,30.0,177,,
4215530,Very preterm birth,C4053870,Very preterm birth,0.9712932109832764,24.0,435,,
4215530,Very preterm birth,C0151526,Preterm birth,0.8357403874397278,24.0,435,,
4215530,Very preterm birth,C3829315,Late Preterm Birth,0.7625887989997864,24.0,435,,
4215530,Very preterm birth,C3829543,Indicated Preterm Birth,0.6908419132232666,24.0,435,,
4215530,Very preterm birth,C4055046,Extreme Preterm Birth,0.6784045100212097,24.0,435,,
4274095,healthy,C3898900,Healthy,0.9904220700263977,20.0,139,,
4274095,healthy,C0452415,Healthy Eating,0.791326642036438,20.0,139,,
4274095,healthy,C2963171,Healthy Aging,0.7907637357711792,20.0,139,,
4274095,healthy,C0018684,Health,0.7903434038162231,20.0,139,,
4274095,healthy,C2986479,Healthy Control,0.7621602416038513,20.0,139,,
4522562,right hippocampal damage,C0019564,Hippocampal,0.691824734210968,5.0,301,,
4522562,right hippocampal damage,C0228251,Hippocampal fissure,0.5848666429519653,5.0,301,,
4522562,right hippocampal damage,C4315130,Hippocampal atrophy,0.581899881362915,5.0,301,,
4522562,right hippocampal damage,C0228249,Hippocampal Gyri,0.5780885815620422,5.0,301,,
4522562,right hippocampal damage,C4277646,Hippocampal Place Cell,0.5735765695571899,5.0,301,,
4522562,right parahippocampal cortex damage,C0228249,Parahippocampal Gyri,0.5797338485717773,5.0,302,,
4522562,right parahippocampal cortex damage,C0019564,Hippocampal,0.5261141657829285,5.0,302,,
4522562,left hippocampal damage,C0019564,Hippocampal,0.708105206489563,3.0,303,,
4522562,left hippocampal damage,C0228251,Hippocampal fissure,0.5986301898956299,3.0,303,,
4522562,left hippocampal damage,C4315130,Hippocampal atrophy,0.5955934524536133,3.0,303,,
4522562,left hippocampal damage,C0228249,Hippocampal Gyri,0.5916925072669983,3.0,303,,
4522562,left hippocampal damage,C4277646,Hippocampal Place Cell,0.587074339389801,3.0,303,,
4522562,left parahippocampal cortex damage,C0228249,Parahippocampal Gyri,0.5890101790428162,1.0,304,,
4522562,left parahippocampal cortex damage,C0019564,Hippocampal,0.5345324873924255,1.0,304,,
4589842,depressed patients,C0344315,Depressed,0.7134218215942383,11.0,115,,
4589842,depressed patients,C0030705,patients,0.6737422347068787,11.0,115,,
4589842,depressed patients,C0520887,ST DEPRESSED,0.6635467410087585,11.0,115,,
4589842,depressed patients,C0085393,immunosuppressed patients,0.6349334716796875,11.0,115,,
4589842,depressed patients,C1555289,Assessed Patient,0.6188001036643982,11.0,115,,
4732188,Essential Tremor,C0270736,essential tremor,0.9826844930648804,21.0,329,,
4732188,Essential Tremor,C0205224,essential,0.7556995153427124,21.0,329,,
4983635,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,45.0,306,,
4983635,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,45.0,306,,
4983635,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,45.0,306,,
4983635,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,45.0,306,,
4983635,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,45.0,306,,
4983635,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,45.0,307,,
4983635,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,45.0,307,,
4983635,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,45.0,307,,
4983635,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,45.0,307,,
4983635,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,45.0,307,,
4983635,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,45.0,308,,
4983635,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,45.0,308,,
4983635,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,45.0,308,,
4983635,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,45.0,308,,
4983635,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,45.0,308,,
4990879,heroin addiction,C0019337,addiction heroin,0.9565509557723999,60.0,403,,
4990879,heroin addiction,C0085281,Addiction,0.7288010120391846,60.0,403,,
4990879,heroin addiction,C0011892,Heroin,0.6240851879119873,60.0,403,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6124552488327026,60.0,403,,
4990879,heroin addiction,C4505163,Food Addiction,0.5914127826690674,60.0,403,,
4990879,heroin addiction,C0019337,addiction heroin,0.9565509557723999,21.0,404,,
4990879,heroin addiction,C0085281,Addiction,0.7288010120391846,21.0,404,,
4990879,heroin addiction,C0011892,Heroin,0.6240851879119873,21.0,404,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6124552488327026,21.0,404,,
4990879,heroin addiction,C4505163,Food Addiction,0.5914127826690674,21.0,404,,
4990879,heroin addiction,C0019337,addiction heroin,0.9565509557723999,19.0,405,,
4990879,heroin addiction,C0085281,Addiction,0.7288010120391846,19.0,405,,
4990879,heroin addiction,C0011892,Heroin,0.6240851879119873,19.0,405,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6124552488327026,19.0,405,,
4990879,heroin addiction,C4505163,Food Addiction,0.5914127826690674,19.0,405,,
5279905,ASD,C0018817,asd,0.9644922614097595,16.0,237,,
5279905,ASD,C0856975,ASD,0.9644922614097595,16.0,237,,
5279905,ASD,C1510586,ASD,0.9644922614097595,16.0,237,,
5279905,ASD,C0015923,FASD,0.7015364170074463,16.0,237,,
5279905,ASD,C2985290,FASD,0.7015364170074463,16.0,237,,
5292583,schizophrenia,C0036341,schizophrenia,0.9816023111343384,34.0,68,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,34.0,68,,
5292583,schizophrenia,C0036341,schizophrenia,0.9816023111343384,29.0,69,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,29.0,69,,
5292583,schizophrenia,C0036341,schizophrenia,0.9816023111343384,24.0,70,,
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,24.0,70,,
5371603,congenitally profoundly deaf,C0009678,congenital,0.5514968633651733,14.0,331,,
5371603,congenitally profoundly deaf,C1744681,Congenital,0.5514968633651733,14.0,331,,
5371603,congenitally profoundly deaf,C0000768,congenital anomaly,0.5087701678276062,14.0,331,,
5413198,Alcohol Dependence,C0001973,Alcohol dependence,0.9818964004516602,34.0,270,,
5413198,Alcohol Dependence,C0011546,Dependence,0.7537113428115845,34.0,270,,
5413198,Alcohol Dependence,C0439857,Dependence,0.7537113428115845,34.0,270,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,20.0,33,,
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,20.0,33,,
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,20.0,33,,
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,20.0,33,,
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,20.0,33,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,19.0,34,,
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,19.0,34,,
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,19.0,34,,
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,19.0,34,,
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,19.0,34,,
5537800,obese,C0028754,obese,0.9816532731056213,19.0,175,,
5537800,obese,C0025933,Obese Mouse,0.8232564330101013,19.0,175,,
5537800,obese,C0299583,Obese Protein,0.784936785697937,19.0,175,,
5537800,obese,C4742979,Obese Protein,0.784936785697937,19.0,175,,
5537800,obese,C3853264,Obese class I,0.7097854018211365,19.0,175,,
5598991,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,147.0,157,,
5598991,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,147.0,157,,
5598991,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,147.0,157,,
5598991,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,147.0,157,,
5598991,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,147.0,157,,
5598991,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,147.0,158,,
5598991,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,147.0,158,,
5598991,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,147.0,158,,
5598991,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,147.0,158,,
5598991,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,147.0,158,,
5655292,Parkinson's disease with anxiety,C0030567,DISEASE PARKINSON'S,0.7586847543716431,18.0,366,,
5655292,Parkinson's disease without anxiety,C0030567,DISEASE PARKINSON'S,0.7222464680671692,45.0,367,,
5665859,Post-stroke depression,C0011570,depression,0.6690908670425415,72.0,111,,
5665859,Post-stroke depression,C0011581,depression,0.6690908670425415,72.0,111,,
5665859,Post-stroke depression,C0344315,depression,0.6690908670425415,72.0,111,,
5665859,Post-stroke depression,C4085311,Depression,0.6690908670425415,72.0,111,,
5665859,Post-stroke depression,C0221074,Post Natal Depression,0.640880286693573,72.0,111,,
5665859,Post-stroke depression,C0011570,depression,0.6690908670425415,72.0,112,,
5665859,Post-stroke depression,C0011581,depression,0.6690908670425415,72.0,112,,
5665859,Post-stroke depression,C0344315,depression,0.6690908670425415,72.0,112,,
5665859,Post-stroke depression,C4085311,Depression,0.6690908670425415,72.0,112,,
5665859,Post-stroke depression,C0221074,Post Natal Depression,0.640880286693573,72.0,112,,
5665859,Post-stroke depression,C0011570,depression,0.6690908670425415,72.0,113,,
5665859,Post-stroke depression,C0011581,depression,0.6690908670425415,72.0,113,,
5665859,Post-stroke depression,C0344315,depression,0.6690908670425415,72.0,113,,
5665859,Post-stroke depression,C4085311,Depression,0.6690908670425415,72.0,113,,
5665859,Post-stroke depression,C0221074,Post Natal Depression,0.640880286693573,72.0,113,,
5686883,Idiopathic musculoskeletal pain  and juvenile fibromyalgia,C0026858,Musculoskeletal Pain,0.5858800411224365,10.0,290,,
5686883,Idiopathic musculoskeletal pain  and juvenile fibromyalgia,C5238586,Musculoskeletal Chest Pain due to Epidemic Myalgia,0.5469871163368225,10.0,290,,
5686883,Idiopathic musculoskeletal pain  and juvenile fibromyalgia,C0476280,musculoskeletal chest pain,0.5314933657646179,10.0,290,,
5686883,Idiopathic musculoskeletal pain  and juvenile fibromyalgia,C0497254,musculoskeletal,0.5218232274055481,10.0,290,,
5686883,Idiopathic musculoskeletal pain  and juvenile fibromyalgia,C0009326,Musculoskeletal Pain Disorder,0.5198580622673035,10.0,290,,
5758587,Developmental Dyscalculia,C1395913,Developmental Dyscalculia,0.9639253616333008,23.0,379,,
5758587,Developmental Dyscalculia,C0678723,Developmental,0.7101881504058838,23.0,379,,
5758587,Developmental Dyscalculia,C0028877,dental development,0.6887815594673157,23.0,379,,
5758587,Developmental Dyscalculia,C0869474,Dyscalculia,0.6548758745193481,23.0,379,,
5758587,Developmental Dyscalculia,C5551529,Dyscalculia,0.6548758745193481,23.0,379,,
5857897,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,5.0,283,,
5857897,Tourette syndrome,C0039082,syndrome,0.7029404640197754,5.0,283,,
5870086,Autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,33.0,156,,
5870086,Autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,33.0,156,,
5870086,Autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,33.0,156,,
5870086,Autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,33.0,156,,
5870086,Autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,33.0,156,,
6024199,Posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,21.0,183,,
6024199,Posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,21.0,183,,
6024199,Posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,21.0,183,,
6024199,Trauma-exposed control,C0009932,Control,0.5732956528663635,21.0,184,,
6024199,Trauma-exposed control,C0308718,CONTROL,0.5732956528663635,21.0,184,,
6024199,Trauma-exposed control,C1882979,Control,0.5732956528663635,21.0,184,,
6024199,Trauma-exposed control,C2587213,Control,0.5732956528663635,21.0,184,,
6024199,Trauma-exposed control,C3274648,Control,0.5732956528663635,21.0,184,,
6215330,healthy,C3898900,Healthy,0.9904220700263977,22.0,451,,
6215330,healthy,C0452415,Healthy Eating,0.791326642036438,22.0,451,,
6215330,healthy,C2963171,Healthy Aging,0.7907637357711792,22.0,451,,
6215330,healthy,C0018684,Health,0.7903434038162231,22.0,451,,
6215330,healthy,C2986479,Healthy Control,0.7621602416038513,22.0,451,,
6215330,healthy,C3898900,Healthy,0.9904220700263977,21.0,452,,
6215330,healthy,C0452415,Healthy Eating,0.791326642036438,21.0,452,,
6215330,healthy,C2963171,Healthy Aging,0.7907637357711792,21.0,452,,
6215330,healthy,C0018684,Health,0.7903434038162231,21.0,452,,
6215330,healthy,C2986479,Healthy Control,0.7621602416038513,21.0,452,,
6220927,cockroach phobia,C0009208,Cockroach,0.7317716479301453,12.0,381,,
6220927,cockroach phobia,C0600450,German Cockroach,0.6216258406639099,12.0,381,,
6220927,cockroach phobia,C0349231,PHOBIA,0.6128426194190979,12.0,381,,
6246657,Bipolar Depression,C0005587,depression bipolar,0.9672370553016663,21.0,203,,
6246657,Bipolar Depression,C1171527,bipolar depression depressed phase,0.8282007575035095,21.0,203,,
6246657,Bipolar Depression,C0041696,Unipolar Depression,0.8038148283958435,21.0,203,,
6246657,Bipolar Depression,C0024713,bipolar depression manic phase,0.7956530451774597,21.0,203,,
6246657,Bipolar Depression,C0011570,monopolar depression,0.7479454278945923,21.0,203,,
6246657,Major Depressive Disorder,C0041696,Major Depressive Disorder,0.966160774230957,40.0,204,,
6246657,Major Depressive Disorder,C1269683,Major Depressive Disorder,0.966160774230957,40.0,204,,
6246657,Major Depressive Disorder,C0011581,depressive disorder,0.8692560791969299,40.0,204,,
6246657,Major Depressive Disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,40.0,204,,
6246657,Major Depressive Disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,40.0,204,,
6290711,Psychogenic erectile dysfunction,C0242350,Erectile Dysfunction,0.7759900689125061,26.0,105,,
6290711,Psychogenic erectile dysfunction,C1868524,Autonomic erectile dysfunction,0.681686520576477,26.0,105,,
6290711,Psychogenic erectile dysfunction,C1961100,"Erectile Dysfunction, CTCAE",0.6381832361221313,26.0,105,,
6347794,attention-deficit/hyperactivity disorder,C1263846,Attention-deficit/hyperactivity disorder,0.9479967355728149,38.0,140,,
6347794,attention-deficit/hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.7679945826530457,38.0,140,,
6382839,Panic Disorder,C0030319,panic disorder,0.9921966791152954,17.0,97,,
6382839,Panic Disorder,C0024713,manic disorder,0.836835503578186,17.0,97,,
6382839,Panic Disorder,C0012634,disorder,0.7802134156227112,17.0,97,,
6382839,Panic Disorder,C0040188,Tic disorder,0.7476732134819031,17.0,97,,
6382839,Panic Disorder,C2169806,Tic disorder,0.7476732134819031,17.0,97,,
