pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
3492343,none,C1546509,none,0.9886488318443298,58,20,,
3492343,none,C1547191,none,0.9886488318443298,58,20,,
3492343,none,C1550083,None,0.9886488318443298,58,20,,
3510214,mal de debarquement syndrome,C1608983,Mal de debarquement syndrome,0.9310316443443298,20,33,,
3510214,mal de debarquement syndrome,C0853695,syndrome de,0.6530311703681946,20,33,,
3510214,mal de debarquement syndrome,C0878681,Dent syndrome,0.6516091823577881,20,33,,
3510214,mal de debarquement syndrome,C4303593,DEND syndrome,0.5567460060119629,20,33,,
3510214,mal de debarquement syndrome,C0039082,Syndrome,0.5411238670349121,20,33,,
3511796,smokers,C0337664,Smokers,0.9901642799377441,45,166,,
3511796,smokers,C0337671,ex smokers,0.9168155789375305,45,166,,
3511796,smokers,C3241966,Smoker,0.822004497051239,45,166,,
3511796,smokers,C0399478,Smokers keratosis,0.79575514793396,45,166,,
3511796,smokers,C0337666,cigar smokers,0.7600803375244141,45,166,,
3554651,proficient,C5204275,HR Proficient,0.8056691288948059,11,49,,
3554651,proficient,C5206881,ATM Proficient Tumor,0.6620137095451355,11,49,,
3554651,proficient,C2936630,Proficiency Testing,0.6176790595054626,11,49,,
3554651,proficient,C4330691,Mismatch Repair Protein Proficient,0.6095282435417175,11,49,,
3554651,proficient,C1553512,Operator Proficiency,0.6085749864578247,11,49,,
3554651,less proficient,C5204275,HR Proficient,0.6809146404266357,10,50,,
3554651,less proficient,C5206881,ATM Proficient Tumor,0.5595037937164307,10,50,,
3554651,less proficient,C0439092,less,0.5315110683441162,10,50,,
3554651,less proficient,C0547044,Less,0.5315110683441162,10,50,,
3554651,less proficient,C2936630,Proficiency Testing,0.5220341682434082,10,50,,
3742334,chronic marijuana users,C0205191,chronic,0.5726951360702515,10,199,,
3742334,chronic marijuana users,C1555457,Chronic,0.5726951360702515,10,199,,
3742334,chronic marijuana users,C0008679,chronic disorders,0.5049537420272827,10,199,,
3869681,none,C0456148,None,0.9886488318443298,36,128,,
3869681,none,C0549184,None,0.9886488318443298,36,128,,
3869681,none,C1546509,none,0.9886488318443298,36,128,,
3869681,none,C1547191,none,0.9886488318443298,36,128,,
3869681,none,C1550083,None,0.9886488318443298,36,128,,
3869681,none,C0456148,None,0.9886488318443298,18,129,,
3869681,none,C0549184,None,0.9886488318443298,18,129,,
3869681,none,C1546509,none,0.9886488318443298,18,129,,
3869681,none,C1547191,none,0.9886488318443298,18,129,,
3869681,none,C1550083,None,0.9886488318443298,18,129,,
3869681,none,C0456148,None,0.9886488318443298,18,130,,
3869681,none,C0549184,None,0.9886488318443298,18,130,,
3869681,none,C1546509,none,0.9886488318443298,18,130,,
3869681,none,C1547191,none,0.9886488318443298,18,130,,
3869681,none,C1550083,None,0.9886488318443298,18,130,,
3893192,happy,C0018592,Happy,0.9694340229034424,26,3,,
3893192,happy,C3827648,Very happy,0.8240306973457336,26,3,,
3893192,happy,C4084868,Was Happy,0.7966381311416626,26,3,,
3893192,happy,C4021029,Happy aspect,0.7549136877059937,26,3,,
3893192,happy,C1856115,Happy demeanor,0.6899201273918152,26,3,,
3893192,unhappy,C1688635,Unhappy,0.965053915977478,25,4,,
3893192,unhappy,C4744614,Very unhappy,0.8717395067214966,25,4,,
3893192,unhappy,C4082799,Feel Unhappy,0.8081185221672058,25,4,,
3893192,unhappy,C4703428,Unhappy demeanor,0.7696265578269958,25,4,,
3893192,unhappy,C3274925,Unhappy With Appearance,0.7509815692901611,25,4,,
4017227,Mesial temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.8508138060569763,23,70,,
4017227,Mesial temporal lobe epilepsy,C4749273,Benign familial mesial temporal lobe epilepsy,0.8197827339172363,23,70,,
4017227,Mesial temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.8057664632797241,23,70,,
4017227,Mesial temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.7195398807525635,23,70,,
4017227,Mesial temporal lobe epilepsy,C4749367,Mesial temporal lobe epilepsy with hippocampal sclerosis,0.713108241558075,23,70,,
4017227,Mesial temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.8508138060569763,23,71,,
4017227,Mesial temporal lobe epilepsy,C4749273,Benign familial mesial temporal lobe epilepsy,0.8197827339172363,23,71,,
4017227,Mesial temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.8057664632797241,23,71,,
4017227,Mesial temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.7195398807525635,23,71,,
4017227,Mesial temporal lobe epilepsy,C4749367,Mesial temporal lobe epilepsy with hippocampal sclerosis,0.713108241558075,23,71,,
4029608,generalized SAD,C0205246,generalized,0.8605808615684509,27,234,,
4029608,generalized SAD,C0346957,Generalized cancer,0.7246718406677246,27,234,,
4029608,generalized SAD,C0234533,Generalized fit,0.717572033405304,27,234,,
4029608,generalized SAD,C0497365,generalized rash,0.6974125504493713,27,234,,
4029608,generalized SAD,C0849867,Generalized Disease,0.6946272253990173,27,234,,
4030253,Internet Addiction,C5392078,Internet Addiction,0.9517041444778442,18,137,,
4030253,Internet Addiction,C0085281,Addiction,0.6845893859863281,18,137,,
4030253,Internet Addiction,C3898714,Internet Intervention,0.6720983982086182,18,137,,
4030253,Internet Addiction,C0282111,internet,0.6623272895812988,18,137,,
4030253,Internet Addiction,C4505067,Addiction medicine,0.5753015279769897,18,137,,
4048172,chronic pain,C0150055,chronic pain,0.9859752655029297,13,14,,
4048172,chronic pain,C1333034,Chronic Cancer Pain,0.8103399872779846,13,14,,
4048172,chronic pain,C0205191,chronic,0.7912920117378235,13,14,,
4048172,chronic pain,C1555457,Chronic,0.7912920117378235,13,14,,
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,30,157,,
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,30,157,,
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,30,157,,
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,30,157,,
4184784,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,37,52,,
4190683,Attention Deficit Hyperactivity Disorder,C1263846,Attention Deficit Hyperactivity Disorder,0.9798376560211182,30,97,,
4190683,Attention Deficit Hyperactivity Disorder,C0339002,Attention deficit disorder without hyperactivity,0.8781113028526306,30,97,,
4416052,social anxiety disorder,C0031572,Social Anxiety Disorder,0.9575433731079102,53,7,,
4416052,social anxiety disorder,C0003469,Anxiety Disorder,0.8055554032325745,53,7,,
4416052,social anxiety disorder,C0236748,Anxiety disorder due to medical disorder,0.7544277310371399,53,7,,
4416052,social anxiety disorder,C0424166,social anxiety,0.7530109882354736,53,7,,
4416052,social anxiety disorder,C3887605,Dream anxiety disorder (disorder),0.7020254135131836,53,7,,
4990879,heroin addiction,C0019337,addiction heroin,0.9565509557723999,40,68,,
4990879,heroin addiction,C0085281,Addiction,0.7288010120391846,40,68,,
4990879,heroin addiction,C0011892,Heroin,0.6240851879119873,40,68,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6124552488327026,40,68,,
4990879,heroin addiction,C4505163,Food Addiction,0.5914127826690674,40,68,,
4990879,heroin addiction,C0019337,addiction heroin,0.9565509557723999,40,69,,
4990879,heroin addiction,C0085281,Addiction,0.7288010120391846,40,69,,
4990879,heroin addiction,C0011892,Heroin,0.6240851879119873,40,69,,
4990879,heroin addiction,C4505067,Addiction medicine,0.6124552488327026,40,69,,
4990879,heroin addiction,C4505163,Food Addiction,0.5914127826690674,40,69,,
5104469,Childhood Abuse,C0231335,childhood,0.7836598753929138,21,45,,
5104469,Childhood Abuse,C1516471,Childhood Abuse and Neglect,0.7800073623657227,21,45,,
5104469,Childhood Abuse,C0008060,child abuse,0.7344275116920471,21,45,,
5104469,Childhood Abuse,C0023452,childhood ALL,0.7177926301956177,21,45,,
5104469,Childhood Abuse,C4323871,Childhood age,0.7118937969207764,21,45,,
5104469,Psychiatric Controls,C0033873,Psychiatric,0.748622477054596,19,46,,
5104469,Psychiatric Controls,C3526598,Psychiatric,0.748622477054596,19,46,,
5104469,Psychiatric Controls,C0242539,Psychiatric Wills,0.6586141586303711,19,46,,
5104469,Psychiatric Controls,C0552595,Psychiatric Finding,0.6314721703529358,19,46,,
5104469,Psychiatric Controls,C0017467,Geriatric Psychiatry,0.6263535618782043,19,46,,
5266856,aphasia,C0003537,APHASIA,0.985831618309021,39,169,,
5266856,aphasia,C0003113,APHASIA NOMINAL,0.7659984230995178,39,169,,
5266856,aphasia,C0003550,Motor aphasia,0.7634828686714172,39,169,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,20,247,,
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,20,247,,
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,20,247,,
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,20,247,,
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,20,247,,
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,19,248,,
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,19,248,,
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,19,248,,
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,19,248,,
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,19,248,,
5460048,chronic dieters,C0205191,chronic,0.70140540599823,75,182,,
5460048,chronic dieters,C1555457,Chronic,0.70140540599823,75,182,,
5460048,chronic dieters,C0008679,chronic disorders,0.6746525168418884,75,182,,
5460048,chronic dieters,C0023977,chronic care,0.5668206214904785,75,182,,
5460048,chronic dieters,C0150055,chronic pain,0.5639235377311707,75,182,,
5460049,none,C0456148,None,0.9886488318443298,56,179,,
5460049,none,C0549184,None,0.9886488318443298,56,179,,
5460049,none,C1546509,none,0.9886488318443298,56,179,,
5460049,none,C1547191,none,0.9886488318443298,56,179,,
5460049,none,C1550083,None,0.9886488318443298,56,179,,
5537800,obesity,C0028754,OBESITY,0.9890912771224976,16,258,,
5537800,obesity,C4759928,OBESITY,0.9890912771224976,16,258,,
5537800,obesity,C0311277,Central obesity,0.8059842586517334,16,258,,
5537800,obesity,C4551560,Central obesity,0.8059842586517334,16,258,,
5537800,obesity,C4742979,Obesity Factor,0.7964982986450195,16,258,,
5598991,early onsetD,C5676787,Early fetal onset,0.7429162859916687,58,34,,
5598991,early onsetD,C4053907,Early Onset Tylosis,0.704048216342926,58,34,,
5598991,early onsetD,C0151526,Early onset of delivery,0.6801459193229675,58,34,,
5598991,early onsetD,C1279919,early,0.6637823581695557,58,34,,
5598991,early onsetD,C0031106,Early Onset Periodontitis,0.6452364325523376,58,34,,
5598991,later onsetD,C4025592,Late onset,0.7093777060508728,62,35,,
5598991,later onsetD,C0376415,Later Onset Disorder,0.6759840846061707,62,35,,
5598991,later onsetD,C0205087,Later,0.6664978265762329,62,35,,
5598991,later onsetD,C0206132,Onset,0.5496752262115479,62,35,,
5598991,later onsetD,C0332162,Onset,0.5496752262115479,62,35,,
5655292,anxiety,C0003467,Anxiety,0.9637579321861267,18,219,,
5655292,anxiety,C0003469,anxiety,0.9637579321861267,18,219,,
5655292,anxiety,C0871504,anxiety test,0.8546943068504333,18,219,,
5655292,anxiety,C0085380,dental anxiety,0.8475556373596191,18,219,,
5655292,anxiety,C4050613,Anxiety Scale,0.8266143202781677,18,219,,
5655292,non-anxiety,C0003467,Anxiety,0.7118759155273438,45,220,,
5655292,non-anxiety,C0003469,anxiety,0.7118759155273438,45,220,,
5655292,non-anxiety,C0871504,anxiety test,0.6313084363937378,45,220,,
5655292,non-anxiety,C0085380,dental anxiety,0.6260573863983154,45,220,,
5655292,non-anxiety,C4050613,Anxiety Scale,0.6105635166168213,45,220,,
5665859,post stroke depression,C0520887,ST depression,0.7540484070777893,21,138,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.7071786522865295,21,138,,
5665859,post stroke depression,C0011570,depression,0.6856141686439514,21,138,,
5665859,post stroke depression,C0011581,depression,0.6856141686439514,21,138,,
5665859,post stroke depression,C0344315,depression,0.6856141686439514,21,138,,
5665859,post stroke depression,C0520887,ST depression,0.7540484070777893,30,139,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.7071786522865295,30,139,,
5665859,post stroke depression,C0011570,depression,0.6856141686439514,30,139,,
5665859,post stroke depression,C0011581,depression,0.6856141686439514,30,139,,
5665859,post stroke depression,C0344315,depression,0.6856141686439514,30,139,,
5665859,post stroke depression,C0520887,ST depression,0.7540484070777893,21,140,,
5665859,post stroke depression,C0221074,Post Natal Depression,0.7071786522865295,21,140,,
5665859,post stroke depression,C0011570,depression,0.6856141686439514,21,140,,
5665859,post stroke depression,C0011581,depression,0.6856141686439514,21,140,,
5665859,post stroke depression,C0344315,depression,0.6856141686439514,21,140,,
5686883,idiopathic musculoskeletal pain,C0026858,Musculoskeletal Pain,0.7845332622528076,10,209,,
5686883,idiopathic musculoskeletal pain,C0476280,musculoskeletal chest pain,0.7117058634757996,10,209,,
5686883,idiopathic musculoskeletal pain,C0497254,musculoskeletal,0.6987569332122803,10,209,,
5686883,idiopathic musculoskeletal pain,C0009326,Musculoskeletal Pain Disorder,0.696125328540802,10,209,,
5686883,idiopathic musculoskeletal pain,C0035435,Musculoskeletal pain disorder,0.696125328540802,10,209,,
5761874,temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.9817611575126648,25,29,,
5761874,temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.8746944069862366,25,29,,
5761874,temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.7766635417938232,25,29,,
5761874,temporal lobe epilepsy,C1838062,Autosomal Dominant Lateral Temporal Lobe Epilepsy,0.7664481401443481,25,29,,
5761874,temporal lobe epilepsy,C0039485,Temporal lobe,0.7584754228591919,25,29,,
5870086,Autism Spectrum Disorder,C0524528,Autism spectrum disorder,0.9845767617225647,28,73,,
5870086,Autism Spectrum Disorder,C1510586,Autism spectrum disorder,0.9845767617225647,28,73,,
5870086,Autism Spectrum Disorder,C0004352,Autism disorder,0.7902024388313293,28,73,,
5870086,Autism Spectrum Disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,28,73,,
5870086,Autism Spectrum Disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,28,73,,
5903407,left hemisphere stroke,C0228176,Left Brain Hemisphere,0.7254756093025208,27,185,,
5903407,left hemisphere stroke,C0228174,Brain Hemisphere,0.5924671292304993,27,185,,
5903407,left hemisphere stroke,C0228176,Left Brain Hemisphere,0.7254756093025208,27,186,,
5903407,left hemisphere stroke,C0228174,Brain Hemisphere,0.5924671292304993,27,186,,
6200185,relapsing-remitting multiple sclerosis,C0751967,relapsing-remitting multiple sclerosis,0.9681533575057983,44,57,,
6200185,relapsing-remitting multiple sclerosis,C0026769,multiple sclerosis,0.6601127982139587,44,57,,
6290711,psychogenic erectile dysfunction,C0242350,Erectile Dysfunction,0.7759900689125061,26,107,,
6290711,psychogenic erectile dysfunction,C1868524,Autonomic erectile dysfunction,0.681686520576477,26,107,,
6290711,psychogenic erectile dysfunction,C1961100,"Erectile Dysfunction, CTCAE",0.6381832361221313,26,107,,
6347794,attention-deficit/hyperactivity disorder,C1263846,Attention-deficit/hyperactivity disorder,0.9479967355728149,38,102,,
6347794,attention-deficit/hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.7679945826530457,38,102,,
6382839,panic disorder,C0030319,panic disorder,0.9921966791152954,17,158,,
6382839,panic disorder,C0024713,manic disorder,0.836835503578186,17,158,,
6382839,panic disorder,C0012634,disorder,0.7802134156227112,17,158,,
6382839,panic disorder,C0040188,Tic disorder,0.7476732134819031,17,158,,
6382839,panic disorder,C2169806,Tic disorder,0.7476732134819031,17,158,,
6678781,non-convicted child sexual offenders,C0699726,Offenders,0.5096541047096252,31,232,,
6678781,convicted child sexual offenders,C0699726,Offenders,0.5436676144599915,48,233,,
6678781,convicted child sexual offenders,C0036888,Sexual offence,0.5197734832763672,48,233,,
6678781,convicted child sexual offenders,C0008062,of child sexual abuse,0.5105741620063782,48,233,,
6688454,none,C0456148,None,0.9886488318443298,17,183,,
6688454,none,C0549184,None,0.9886488318443298,17,183,,
6688454,none,C1546509,none,0.9886488318443298,17,183,,
6688454,none,C1547191,none,0.9886488318443298,17,183,,
6688454,none,C1550083,None,0.9886488318443298,17,183,,
6787094,disorder of consciousness (DOC),C0009792,Disorder of Consciousness,0.8709756135940552,22,245,,
6787094,disorder of consciousness (DOC),C0234421,consciousness,0.6566240787506104,22,245,,
6787094,disorder of consciousness (DOC),C0041657,LOSS OF CONSCIOUSNESS,0.6353970766067505,22,245,,
6787094,disorder of consciousness (DOC),C0234425,Level of consciousness,0.601905882358551,22,245,,
6820536,fibromyalgia,C0016053,fibromyalgia,0.9703152775764465,20,154,,
7275001,lung cancer,C0242379,Lung cancer,0.977493166923523,18,110,,
7275001,lung cancer,C0684249,Lung Cancer,0.977493166923523,18,110,,
7275001,lung cancer,C1306460,Lung cancer,0.977493166923523,18,110,,
7275001,lung cancer,C1881483,pTis Lung Cancer,0.8167136311531067,18,110,,
7275001,lung cancer,C0006826,Cancer,0.7680030465126038,18,110,,
7275020,mild traumatic brain injury,C0006107,Mild traumatic brain injury,0.970161497592926,53,108,,
7275020,mild traumatic brain injury,C3508472,Mild Traumatic Brain Injury,0.970161497592926,53,108,,
7275020,mild traumatic brain injury,C0876926,Traumatic Brain Injury,0.882588267326355,53,108,,
7275020,mild traumatic brain injury,C0043251,injury traumatic,0.7611843943595886,53,108,,
7275020,mild traumatic brain injury,C3263723,TRAUMATIC INJURY,0.7611843943595886,53,108,,
7416060,cannabis users,C0024808,cannabis,0.7654266953468323,54,81,,
7416060,cannabis users,C0024809,Cannabis,0.7654266953468323,54,81,,
7416060,cannabis users,C0936079,cannabis,0.7654266953468323,54,81,,
7416060,cannabis users,C5419030,Cannabis Use Disorder,0.7005062699317932,54,81,,
7416060,cannabis users,C0813973,Medical Cannabis,0.6531124711036682,54,81,,
7485713,multiple system atrophy,C0393571,Multiple system atrophy,0.9892247915267944,24,164,,
7485713,multiple system atrophy,C5554234,"Multiple system atrophy, cerebellar type",0.6986150741577148,24,164,,
7485713,multiple system atrophy,C5554235,"Multiple system atrophy, parkinsonian type",0.6620328426361084,24,164,,
7485713,multiple system atrophy,C0026766,Multiple System Failure,0.6297110319137573,24,164,,
7485713,multiple system atrophy,C0439064,Multiple,0.6100001931190491,24,164,,
7493988,essential tremor,C0270736,essential tremor,0.9826844930648804,10,149,,
7493988,essential tremor,C0205224,essential,0.7556995153427124,10,149,,
7539836,mild traumatic brain injury,C0006107,Mild traumatic brain injury,0.970161497592926,50,221,,
7539836,mild traumatic brain injury,C3508472,Mild Traumatic Brain Injury,0.970161497592926,50,221,,
7539836,mild traumatic brain injury,C0876926,Traumatic Brain Injury,0.882588267326355,50,221,,
7539836,mild traumatic brain injury,C0043251,injury traumatic,0.7611843943595886,50,221,,
7539836,mild traumatic brain injury,C3263723,TRAUMATIC INJURY,0.7611843943595886,50,221,,
7721229,schizophrenia,C0036341,schizophrenia,0.9816023111343384,151,92,,
7721229,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,151,92,,
7721229,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,255,94,,
7721229,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,255,94,,
7721229,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,255,94,,
7721229,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,255,94,,
7721229,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,255,94,,
8154462,right middle cerebral artery infarction,C0751849,Right Middle Cerebral Artery Infarction,0.9629340171813965,11,171,,
8154462,right middle cerebral artery infarction,C0740392,Middle Cerebral Artery Infarction,0.887319803237915,11,171,,
8154462,right middle cerebral artery infarction,C0149566,Middle Cerebral Artery,0.7349287867546082,11,171,,
8154462,right middle cerebral artery infarction,C0751843,Anterior Cerebral Artery Infarction,0.7235372066497803,11,171,,
8172304,Chronic spontaneous urticaria,C0578870,Chronic Spontaneous Urticaria,0.9810258746147156,32,257,,
8172304,Chronic spontaneous urticaria,C0263338,chronic urticaria,0.757294237613678,32,257,,
8172304,Chronic spontaneous urticaria,C0000809,chronic spontaneous abortion,0.7018186450004578,32,257,,
8172304,Chronic spontaneous urticaria,C0205359,spontaneous,0.6243549585342407,32,257,,
8172304,Chronic spontaneous urticaria,C0042109,urticaria,0.5645032525062561,32,257,,
8213933,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,28,123,,
8213933,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,28,123,,
8213933,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,28,123,,
8213933,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,28,123,,
8213933,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,28,123,,
8459240,Cocaine Use Disorder,C4763868,Cocaine Use Disorder,0.9793114066123962,28,214,,
8459240,Cocaine Use Disorder,C0236736,Cocaine Related Disorders,0.6751880645751953,28,214,,
8459240,Cocaine Use Disorder,C0012634,disorder,0.6630539894104004,28,214,,
8459240,Cocaine Use Disorder,C0037933,spine disorder,0.6411163806915283,28,214,,
8459240,Cocaine Use Disorder,C0004936,mental disorder disorder,0.6192527413368225,28,214,,
8459240,Cocaine Use Disorder,C4763868,Cocaine Use Disorder,0.9793114066123962,27,215,,
8459240,Cocaine Use Disorder,C0236736,Cocaine Related Disorders,0.6751880645751953,27,215,,
8459240,Cocaine Use Disorder,C0012634,disorder,0.6630539894104004,27,215,,
8459240,Cocaine Use Disorder,C0037933,spine disorder,0.6411163806915283,27,215,,
8459240,Cocaine Use Disorder,C0004936,mental disorder disorder,0.6192527413368225,27,215,,
8544331,neovascular age-related macular degeneration,C0271084,Neovascular age-related macular degeneration,0.9662023186683655,18,162,,
8544331,neovascular age-related macular degeneration,C0242383,age-related macular degeneration,0.842440664768219,18,162,,
8544331,neovascular age-related macular degeneration,C1853147,Age-Related Macular Degeneration-4,0.7554969191551208,18,162,,
8550949,schizophrenia or schizoaffective disorder,C0036337,Schizoaffective schizophrenia (disorder),0.8981538414955139,31,176,,
8550949,schizophrenia or schizoaffective disorder,C0036341,disorder schizophrenia,0.8191381692886353,31,176,,
8550949,schizophrenia or schizoaffective disorder,C1419374,schizophrenia disorder 9,0.778577983379364,31,176,,
8782893,attention/deficit hyperactivity disorder,C1263846,Attention Deficit Hyperactivity Disorder,0.9279094338417053,167,105,,
8782893,attention/deficit hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.8315789699554443,167,105,,
8782893,attention/deficit hyperactivity disorder,C1263846,Attention Deficit Hyperactivity Disorder,0.9279094338417053,88,106,,
8782893,attention/deficit hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.8315789699554443,88,106,,
8785614,arterial ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.8399941325187683,26,125,,
8785614,arterial ischemic stroke,C0948008,Ischemic stroke,0.7759526968002319,26,125,,
8785614,periventricular venous infarction,C5237503,Periventricular,0.7143792510032654,26,126,,
8785614,periventricular venous infarction,C4331000,Periventricular Region,0.6584369540214539,26,126,,
8785614,periventricular venous infarction,C0018827,ventricular,0.6345117688179016,26,126,,
8785614,periventricular venous infarction,C1522565,Ventricular,0.6345117688179016,26,126,,
8785614,periventricular venous infarction,C0080309,Ventricular Function,0.5904026627540588,26,126,,
8785646,posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,14,134,,
8785646,posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,14,134,,
8785646,posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,14,134,,
