pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
2775905,healthy,C2986479,Healthy Control,0.7621602416038513,22.0,51,7644.0,22822
2775905,healthy,C3898900,Healthy,0.9904220700263977,18.0,52,7644.0,22822
2775905,healthy,C0452415,Healthy Eating,0.791326642036438,18.0,52,7644.0,22822
2775905,healthy,C2963171,Healthy Aging,0.7907637357711792,18.0,52,7644.0,22822
2775905,healthy,C0018684,Health,0.7903434038162231,18.0,52,7644.0,22822
2775905,healthy,C2986479,Healthy Control,0.7621602416038513,18.0,52,7644.0,22822
2775905,healthy,C3898900,Healthy,0.9904220700263977,18.0,53,7644.0,22822
2775905,healthy,C0452415,Healthy Eating,0.791326642036438,18.0,53,7644.0,22822
2775905,healthy,C2963171,Healthy Aging,0.7907637357711792,18.0,53,7644.0,22822
2775905,healthy,C0018684,Health,0.7903434038162231,18.0,53,7644.0,22822
2775905,healthy,C2986479,Healthy Control,0.7621602416038513,18.0,53,7644.0,22822
2995581,naive,C1513872,Naive B Cell,0.7532020211219788,18.0,516,24448.0,42377
2995581,naive,C3641721,Naive T Cell,0.7346933484077454,18.0,516,24448.0,42377
2995581,naive,C0302891,native,0.577443540096283,18.0,516,24448.0,42377
2995581,naive,C0108789,Naive T-cell marker,0.5483750700950623,18.0,516,24448.0,42377
2995581,naive,C3273372,CD4+ Naive T Cell,0.5465275645256042,18.0,516,24448.0,42377
2995581,naive,C1513872,Naive B Cell,0.7532020211219788,18.0,518,24448.0,42377
2995581,naive,C3641721,Naive T Cell,0.7346933484077454,18.0,518,24448.0,42377
2995581,naive,C0302891,native,0.577443540096283,18.0,518,24448.0,42377
2995581,naive,C0108789,Naive T-cell marker,0.5483750700950623,18.0,518,24448.0,42377
2995581,naive,C3273372,CD4+ Naive T Cell,0.5465275645256042,18.0,518,24448.0,42377
3002948,phobic prone,C0033422,Prone,0.6658980846405029,15.0,94,8290.0,19457
3002948,phobic prone,C0349231,phobic disorder,0.5297921299934387,15.0,94,8290.0,19457
3002948,eating disorders prone,C0013473,EATING DISORDERS,0.8533963561058044,15.0,95,8290.0,19457
3002948,eating disorders prone,C0596170,binge disorders eating,0.7596011161804199,15.0,95,8290.0,19457
3002948,eating disorders prone,C0855228,Disordered Eating,0.7074334025382996,15.0,95,8290.0,19457
3002948,eating disorders prone,C4042784,Feeding and Eating Disorders,0.6898925304412842,15.0,95,8290.0,19457
3002948,eating disorders prone,C0013447,disorders earing,0.6843474507331848,15.0,95,8290.0,19457
3045463,idiopathic Parkinson's disease,C0030567,Idiopathic Parkinson's disease,0.9701851606369019,21.0,81,6018.0,21237
3078751,healthy,C3898900,Healthy,0.9904220700263977,14.0,213,10341.0,27071
3078751,healthy,C0452415,Healthy Eating,0.791326642036438,14.0,213,10341.0,27071
3078751,healthy,C2963171,Healthy Aging,0.7907637357711792,14.0,213,10341.0,27071
3078751,healthy,C0018684,Health,0.7903434038162231,14.0,213,10341.0,27071
3078751,healthy,C2986479,Healthy Control,0.7621602416038513,14.0,213,10341.0,27071
3078751,healthy,C3898900,Healthy,0.9904220700263977,14.0,214,10341.0,27071
3078751,healthy,C0452415,Healthy Eating,0.791326642036438,14.0,214,10341.0,27071
3078751,healthy,C2963171,Healthy Aging,0.7907637357711792,14.0,214,10341.0,27071
3078751,healthy,C0018684,Health,0.7903434038162231,14.0,214,10341.0,27071
3078751,healthy,C2986479,Healthy Control,0.7621602416038513,14.0,214,10341.0,27071
3078751,healthy,C3898900,Healthy,0.9904220700263977,14.0,215,10341.0,27071
3078751,healthy,C0452415,Healthy Eating,0.791326642036438,14.0,215,10341.0,27071
3078751,healthy,C2963171,Healthy Aging,0.7907637357711792,14.0,215,10341.0,27071
3078751,healthy,C0018684,Health,0.7903434038162231,14.0,215,10341.0,27071
3078751,healthy,C2986479,Healthy Control,0.7621602416038513,14.0,215,10341.0,27071
3132672,healthy,C3898900,Healthy,0.9904220700263977,11.0,316,7753.0,16961
3132672,healthy,C0452415,Healthy Eating,0.791326642036438,11.0,316,7753.0,16961
3132672,healthy,C2963171,Healthy Aging,0.7907637357711792,11.0,316,7753.0,16961
3132672,healthy,C0018684,Health,0.7903434038162231,11.0,316,7753.0,16961
3132672,healthy,C2986479,Healthy Control,0.7621602416038513,11.0,316,7753.0,16961
3182403,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,21.0,543,,26805
3182403,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,21.0,544,,26805
3182403,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,21.0,545,,26805
3183226,healthy,C3898900,Healthy,0.9904220700263977,16.0,219,28022.0,55392
3183226,healthy,C0452415,Healthy Eating,0.791326642036438,16.0,219,28022.0,55392
3183226,healthy,C2963171,Healthy Aging,0.7907637357711792,16.0,219,28022.0,55392
3183226,healthy,C0018684,Health,0.7903434038162231,16.0,219,28022.0,55392
3183226,healthy,C2986479,Healthy Control,0.7621602416038513,16.0,219,28022.0,55392
3324921,healthy,C3898900,Healthy,0.9904220700263977,15.0,335,9056.0,28693
3324921,healthy,C0452415,Healthy Eating,0.791326642036438,15.0,335,9056.0,28693
3324921,healthy,C2963171,Healthy Aging,0.7907637357711792,15.0,335,9056.0,28693
3324921,healthy,C0018684,Health,0.7903434038162231,15.0,335,9056.0,28693
3324921,healthy,C2986479,Healthy Control,0.7621602416038513,15.0,335,9056.0,28693
3324921,epilepsy,C0014544,epilepsy,0.9930600523948669,5.0,336,9056.0,28693
3324921,epilepsy,C0014547,Local epilepsy,0.8565506935119629,5.0,336,9056.0,28693
3324921,epilepsy,C0014553,Minor epilepsy,0.8548762202262878,5.0,336,9056.0,28693
3324921,epilepsy,C0393725,Eating epilepsy,0.8358542323112488,5.0,336,9056.0,28693
3324921,epilepsy,C0376532,epilepsy roland,0.8218892216682434,5.0,336,9056.0,28693
3334814,healthy,C3898900,Healthy,0.9904220700263977,103.0,28,8117.0,17942
3334814,healthy,C0452415,Healthy Eating,0.791326642036438,103.0,28,8117.0,17942
3334814,healthy,C2963171,Healthy Aging,0.7907637357711792,103.0,28,8117.0,17942
3334814,healthy,C0018684,Health,0.7903434038162231,103.0,28,8117.0,17942
3334814,healthy,C2986479,Healthy Control,0.7621602416038513,103.0,28,8117.0,17942
3362560,healthy,C3898900,Healthy,0.9904220700263977,24.0,186,7514.0,17605
3362560,healthy,C0452415,Healthy Eating,0.791326642036438,24.0,186,7514.0,17605
3362560,healthy,C2963171,Healthy Aging,0.7907637357711792,24.0,186,7514.0,17605
3362560,healthy,C0018684,Health,0.7903434038162231,24.0,186,7514.0,17605
3362560,healthy,C2986479,Healthy Control,0.7621602416038513,24.0,186,7514.0,17605
3362560,depressed,C0344315,Depressed,0.9805044531822205,10.0,187,7514.0,17605
3362560,depressed,C0520887,ST DEPRESSED,0.9119576811790466,10.0,187,7514.0,17605
3362560,depressed,C0011570,DEPRESSED STATE,0.8404315114021301,10.0,187,7514.0,17605
3362560,depressed,C1562425,Depressed Rib,0.8213708400726318,10.0,187,7514.0,17605
3362560,depressed,C1171527,bipolar depression depressed phase,0.7600356340408325,10.0,187,7514.0,17605
3362560,anxious,C0003467,Anxious,0.9214730858802795,15.0,188,7514.0,17605
3362560,anxious,C4049824,Feel Anxious,0.7132660746574402,15.0,188,7514.0,17605
3362560,anxious,C0233481,Anxious cognitions,0.6269081234931946,15.0,188,7514.0,17605
3362560,anxious,C3640478,HAMA - Anxious Mood,0.6226073503494263,15.0,188,7514.0,17605
3362560,anxious,C3828779,Not Anxious or Depressed,0.5977118611335754,15.0,188,7514.0,17605
3407245,patients,C0030705,patients,0.9821396470069885,15.0,311,10964.0,19626
3407245,patients,C0025360,mental patients,0.8382431268692017,15.0,311,10964.0,19626
3407245,patients,C1550655,Patient,0.8047217130661011,15.0,311,10964.0,19626
3407245,patients,C1705908,Patient,0.8047217130661011,15.0,311,10964.0,19626
3407245,patients,C0017313,caring patients,0.7855467796325684,15.0,311,10964.0,19626
3409150,smokers,C0337664,Smokers,0.9901642799377441,18.0,229,8385.0,20226
3409150,smokers,C0337671,ex smokers,0.9168155789375305,18.0,229,8385.0,20226
3409150,smokers,C3241966,Smoker,0.822004497051239,18.0,229,8385.0,20226
3409150,smokers,C0399478,Smokers keratosis,0.79575514793396,18.0,229,8385.0,20226
3409150,smokers,C0337666,cigar smokers,0.7600803375244141,18.0,229,8385.0,20226
3423412,Alzheimer disease,C0002395,ALZHEIMER DISEASE,0.9341862797737122,14.0,564,2069.0,24627
3423412,Alzheimer disease,C1364818,Alzheimer disease,0.9341862797737122,14.0,564,2069.0,24627
3423412,Alzheimer disease,C1418985,Alzheimer disease 3,0.9084566235542297,14.0,564,2069.0,24627
3423412,Alzheimer disease,C1843013,Alzheimer disease 3,0.9084566235542297,14.0,564,2069.0,24627
3423412,Alzheimer disease,C1418986,Alzheimer disease 4,0.9060426950454712,14.0,564,2069.0,24627
3423412,mild cognitive impairment,C1270972,Mild cognitive impairment,0.9720510244369507,8.0,565,2069.0,24627
3423412,mild cognitive impairment,C0338656,cognitive impairment,0.8798452019691467,8.0,565,2069.0,24627
3423412,mild cognitive impairment,C3554639,Severe cognitive impairment,0.7759852409362793,8.0,565,2069.0,24627
3447931,ALS,C0002736,ALS,0.9864381551742554,20.0,505,,25604
3447931,ALS,C1420306,ALS,0.9864381551742554,20.0,505,,25604
3447931,ALS,C1456383,ALS,0.9864381551742554,20.0,505,,25604
3447931,ALS,C1704945,ALS,0.9864381551742554,20.0,505,,25604
3447931,ALS,C5575508,ALS,0.9864381551742554,20.0,505,,25604
3447931,ALS,C0002736,ALS,0.9864381551742554,20.0,506,,25604
3447931,ALS,C1420306,ALS,0.9864381551742554,20.0,506,,25604
3447931,ALS,C1456383,ALS,0.9864381551742554,20.0,506,,25604
3447931,ALS,C1704945,ALS,0.9864381551742554,20.0,506,,25604
3447931,ALS,C5575508,ALS,0.9864381551742554,20.0,506,,25604
3492343,healthy,C3898900,Healthy,0.9904220700263977,58.0,317,6411.0,16093
3492343,healthy,C0452415,Healthy Eating,0.791326642036438,58.0,317,6411.0,16093
3492343,healthy,C2963171,Healthy Aging,0.7907637357711792,58.0,317,6411.0,16093
3492343,healthy,C0018684,Health,0.7903434038162231,58.0,317,6411.0,16093
3492343,healthy,C2986479,Healthy Control,0.7621602416038513,58.0,317,6411.0,16093
3492343,healthy,C3898900,Healthy,0.9904220700263977,56.0,318,6411.0,16093
3492343,healthy,C0452415,Healthy Eating,0.791326642036438,56.0,318,6411.0,16093
3492343,healthy,C2963171,Healthy Aging,0.7907637357711792,56.0,318,6411.0,16093
3492343,healthy,C0018684,Health,0.7903434038162231,56.0,318,6411.0,16093
3492343,healthy,C2986479,Healthy Control,0.7621602416038513,56.0,318,6411.0,16093
3492343,healthy,C3898900,Healthy,0.9904220700263977,54.0,319,6411.0,16093
3492343,healthy,C0452415,Healthy Eating,0.791326642036438,54.0,319,6411.0,16093
3492343,healthy,C2963171,Healthy Aging,0.7907637357711792,54.0,319,6411.0,16093
3492343,healthy,C0018684,Health,0.7903434038162231,54.0,319,6411.0,16093
3492343,healthy,C2986479,Healthy Control,0.7621602416038513,54.0,319,6411.0,16093
3502502,healthy,C3898900,Healthy,0.9904220700263977,24.0,260,6711.0,31829
3502502,healthy,C0452415,Healthy Eating,0.791326642036438,24.0,260,6711.0,31829
3502502,healthy,C2963171,Healthy Aging,0.7907637357711792,24.0,260,6711.0,31829
3502502,healthy,C0018684,Health,0.7903434038162231,24.0,260,6711.0,31829
3502502,healthy,C2986479,Healthy Control,0.7621602416038513,24.0,260,6711.0,31829
3502502,healthy,C3898900,Healthy,0.9904220700263977,46.0,261,6711.0,31829
3502502,healthy,C0452415,Healthy Eating,0.791326642036438,46.0,261,6711.0,31829
3502502,healthy,C2963171,Healthy Aging,0.7907637357711792,46.0,261,6711.0,31829
3502502,healthy,C0018684,Health,0.7903434038162231,46.0,261,6711.0,31829
3502502,healthy,C2986479,Healthy Control,0.7621602416038513,46.0,261,6711.0,31829
3510214,mal de debarquement syndrome,C1608983,Mal de debarquement syndrome,0.9310316443443298,20.0,541,2266.0,31419
3510214,mal de debarquement syndrome,C0853695,syndrome de,0.6530311703681946,20.0,541,2266.0,31419
3510214,mal de debarquement syndrome,C0878681,Dent syndrome,0.6516091823577881,20.0,541,2266.0,31419
3510214,mal de debarquement syndrome,C4303593,DEND syndrome,0.5567460060119629,20.0,541,2266.0,31419
3510214,mal de debarquement syndrome,C0039082,Syndrome,0.5411238670349121,20.0,541,2266.0,31419
3511796,healthy,C3898900,Healthy,0.9904220700263977,45.0,453,,13919
3511796,healthy,C0452415,Healthy Eating,0.791326642036438,45.0,453,,13919
3511796,healthy,C2963171,Healthy Aging,0.7907637357711792,45.0,453,,13919
3511796,healthy,C0018684,Health,0.7903434038162231,45.0,453,,13919
3511796,healthy,C2986479,Healthy Control,0.7621602416038513,45.0,453,,13919
3520927,healthy,C3898900,Healthy,0.9904220700263977,20.0,553,,27811
3520927,healthy,C0452415,Healthy Eating,0.791326642036438,20.0,553,,27811
3520927,healthy,C2963171,Healthy Aging,0.7907637357711792,20.0,553,,27811
3520927,healthy,C0018684,Health,0.7903434038162231,20.0,553,,27811
3520927,healthy,C2986479,Healthy Control,0.7621602416038513,20.0,553,,27811
3520927,healthy,C3898900,Healthy,0.9904220700263977,20.0,554,,27811
3520927,healthy,C0452415,Healthy Eating,0.791326642036438,20.0,554,,27811
3520927,healthy,C2963171,Healthy Aging,0.7907637357711792,20.0,554,,27811
3520927,healthy,C0018684,Health,0.7903434038162231,20.0,554,,27811
3520927,healthy,C2986479,Healthy Control,0.7621602416038513,20.0,554,,27811
3539852,healthy,C3898900,Healthy,0.9904220700263977,31.0,387,17777.0,32354
3539852,healthy,C0452415,Healthy Eating,0.791326642036438,31.0,387,17777.0,32354
3539852,healthy,C2963171,Healthy Aging,0.7907637357711792,31.0,387,17777.0,32354
3539852,healthy,C0018684,Health,0.7903434038162231,31.0,387,17777.0,32354
3539852,healthy,C2986479,Healthy Control,0.7621602416038513,31.0,387,17777.0,32354
3660406,healthy,C3898900,Healthy,0.9904220700263977,38.0,64,12704.0,30124
3660406,healthy,C0452415,Healthy Eating,0.791326642036438,38.0,64,12704.0,30124
3660406,healthy,C2963171,Healthy Aging,0.7907637357711792,38.0,64,12704.0,30124
3660406,healthy,C0018684,Health,0.7903434038162231,38.0,64,12704.0,30124
3660406,healthy,C2986479,Healthy Control,0.7621602416038513,38.0,64,12704.0,30124
3660406,healthy,C3898900,Healthy,0.9904220700263977,15.0,65,12704.0,30124
3660406,healthy,C0452415,Healthy Eating,0.791326642036438,15.0,65,12704.0,30124
3660406,healthy,C2963171,Healthy Aging,0.7907637357711792,15.0,65,12704.0,30124
3660406,healthy,C0018684,Health,0.7903434038162231,15.0,65,12704.0,30124
3660406,healthy,C2986479,Healthy Control,0.7621602416038513,15.0,65,12704.0,30124
3672681,healthy,C3898900,Healthy,0.9904220700263977,46.0,189,13846.0,26015
3672681,healthy,C0452415,Healthy Eating,0.791326642036438,46.0,189,13846.0,26015
3672681,healthy,C2963171,Healthy Aging,0.7907637357711792,46.0,189,13846.0,26015
3672681,healthy,C0018684,Health,0.7903434038162231,46.0,189,13846.0,26015
3672681,healthy,C2986479,Healthy Control,0.7621602416038513,46.0,189,13846.0,26015
3672681,healthy,C3898900,Healthy,0.9904220700263977,32.0,190,13846.0,26015
3672681,healthy,C0452415,Healthy Eating,0.791326642036438,32.0,190,13846.0,26015
3672681,healthy,C2963171,Healthy Aging,0.7907637357711792,32.0,190,13846.0,26015
3672681,healthy,C0018684,Health,0.7903434038162231,32.0,190,13846.0,26015
3672681,healthy,C2986479,Healthy Control,0.7621602416038513,32.0,190,13846.0,26015
3676955,healthy,C3898900,Healthy,0.9904220700263977,33.0,631,,13399
3676955,healthy,C0452415,Healthy Eating,0.791326642036438,33.0,631,,13399
3676955,healthy,C2963171,Healthy Aging,0.7907637357711792,33.0,631,,13399
3676955,healthy,C0018684,Health,0.7903434038162231,33.0,631,,13399
3676955,healthy,C2986479,Healthy Control,0.7621602416038513,33.0,631,,13399
3676955,healthy,C3898900,Healthy,0.9904220700263977,33.0,632,,13399
3676955,healthy,C0452415,Healthy Eating,0.791326642036438,33.0,632,,13399
3676955,healthy,C2963171,Healthy Aging,0.7907637357711792,33.0,632,,13399
3676955,healthy,C0018684,Health,0.7903434038162231,33.0,632,,13399
3676955,healthy,C2986479,Healthy Control,0.7621602416038513,33.0,632,,13399
3676955,healthy,C3898900,Healthy,0.9904220700263977,33.0,633,,13399
3676955,healthy,C0452415,Healthy Eating,0.791326642036438,33.0,633,,13399
3676955,healthy,C2963171,Healthy Aging,0.7907637357711792,33.0,633,,13399
3676955,healthy,C0018684,Health,0.7903434038162231,33.0,633,,13399
3676955,healthy,C2986479,Healthy Control,0.7621602416038513,33.0,633,,13399
3701149,subclinical auditory hallucinations,C0233762,auditory hallucinations,0.7975395321846008,12.0,293,11779.0,21523
3701149,subclinical auditory hallucinations,C0018524,hallucinations,0.6365694999694824,12.0,293,11779.0,21523
3701149,22q11.2 Deletion Syndrome,C0012236,22q11.2 deletion syndrome,0.9288032054901123,13.0,294,11779.0,21523
3701149,22q11.2 Deletion Syndrome,C0220704,22q11.2 Deletion Syndrome,0.9288032054901123,13.0,294,11779.0,21523
3701149,22q11.2 Deletion Syndrome,C2936346,22q11 Deletion Syndrome,0.842059314250946,13.0,294,11779.0,21523
3701149,22q11.2 Deletion Syndrome,C4518343,Distal 22q11.2 microdeletion syndrome,0.8059272766113281,13.0,294,11779.0,21523
3701149,22q11.2 Deletion Syndrome,C1853490,Deletion 22q13 Syndrome,0.7591739892959595,13.0,294,11779.0,21523
3742334,chronic marijuana  users,C0205191,chronic,0.5726951360702515,10.0,79,7512.0,22496
3742334,chronic marijuana  users,C1555457,Chronic,0.5726951360702515,10.0,79,7512.0,22496
3742334,chronic marijuana  users,C0008679,chronic disorders,0.5049537420272827,10.0,79,7512.0,22496
3777673,obsessive-compulsive-disorder,C0028768,Obsessive-Compulsive Disorder,0.9342569708824158,19.0,173,6638.0,16887
3777673,obsessive-compulsive-disorder,C1420214,obsessive-compulsive disorder 1,0.923718273639679,19.0,173,6638.0,16887
3777673,obsessive-compulsive-disorder,C0009595,Obsessive-Compulsive Personality Disorder,0.8359436392784119,19.0,173,6638.0,16887
3777673,obsessive-compulsive-disorder,C1834433,Obsessive-compulsive trait,0.7689359188079834,19.0,173,6638.0,16887
3780305,healthy,C3898900,Healthy,0.9904220700263977,17.0,352,14497.0,24083
3780305,healthy,C0452415,Healthy Eating,0.791326642036438,17.0,352,14497.0,24083
3780305,healthy,C2963171,Healthy Aging,0.7907637357711792,17.0,352,14497.0,24083
3780305,healthy,C0018684,Health,0.7903434038162231,17.0,352,14497.0,24083
3780305,healthy,C2986479,Healthy Control,0.7621602416038513,17.0,352,14497.0,24083
3842522,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,42.0,342,11123.0,22456
3842522,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,42.0,342,11123.0,22456
3842522,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,42.0,342,11123.0,22456
3842522,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,42.0,342,11123.0,22456
3842522,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,42.0,342,11123.0,22456
3866656,healthy,C3898900,Healthy,0.9904220700263977,17.0,409,9829.0,25906
3866656,healthy,C0452415,Healthy Eating,0.791326642036438,17.0,409,9829.0,25906
3866656,healthy,C2963171,Healthy Aging,0.7907637357711792,17.0,409,9829.0,25906
3866656,healthy,C0018684,Health,0.7903434038162231,17.0,409,9829.0,25906
3866656,healthy,C2986479,Healthy Control,0.7621602416038513,17.0,409,9829.0,25906
3866656,healthy,C3898900,Healthy,0.9904220700263977,16.0,410,9829.0,25906
3866656,healthy,C0452415,Healthy Eating,0.791326642036438,16.0,410,9829.0,25906
3866656,healthy,C2963171,Healthy Aging,0.7907637357711792,16.0,410,9829.0,25906
3866656,healthy,C0018684,Health,0.7903434038162231,16.0,410,9829.0,25906
3866656,healthy,C2986479,Healthy Control,0.7621602416038513,16.0,410,9829.0,25906
3869649,healthy,C3898900,Healthy,0.9904220700263977,19.0,149,5579.0,16896
3869649,healthy,C0452415,Healthy Eating,0.791326642036438,19.0,149,5579.0,16896
3869649,healthy,C2963171,Healthy Aging,0.7907637357711792,19.0,149,5579.0,16896
3869649,healthy,C0018684,Health,0.7903434038162231,19.0,149,5579.0,16896
3869649,healthy,C2986479,Healthy Control,0.7621602416038513,19.0,149,5579.0,16896
3869649,healthy,C3898900,Healthy,0.9904220700263977,19.0,150,5579.0,16896
3869649,healthy,C0452415,Healthy Eating,0.791326642036438,19.0,150,5579.0,16896
3869649,healthy,C2963171,Healthy Aging,0.7907637357711792,19.0,150,5579.0,16896
3869649,healthy,C0018684,Health,0.7903434038162231,19.0,150,5579.0,16896
3869649,healthy,C2986479,Healthy Control,0.7621602416038513,19.0,150,5579.0,16896
3869649,healthy,C3898900,Healthy,0.9904220700263977,19.0,151,5579.0,16896
3869649,healthy,C0452415,Healthy Eating,0.791326642036438,19.0,151,5579.0,16896
3869649,healthy,C2963171,Healthy Aging,0.7907637357711792,19.0,151,5579.0,16896
3869649,healthy,C0018684,Health,0.7903434038162231,19.0,151,5579.0,16896
3869649,healthy,C2986479,Healthy Control,0.7621602416038513,19.0,151,5579.0,16896
3869681,healthy,C3898900,Healthy,0.9904220700263977,36.0,470,10466.0,30021
3869681,healthy,C0452415,Healthy Eating,0.791326642036438,36.0,470,10466.0,30021
3869681,healthy,C2963171,Healthy Aging,0.7907637357711792,36.0,470,10466.0,30021
3869681,healthy,C0018684,Health,0.7903434038162231,36.0,470,10466.0,30021
3869681,healthy,C2986479,Healthy Control,0.7621602416038513,36.0,470,10466.0,30021
3869681,healthy,C3898900,Healthy,0.9904220700263977,18.0,471,10466.0,30021
3869681,healthy,C0452415,Healthy Eating,0.791326642036438,18.0,471,10466.0,30021
3869681,healthy,C2963171,Healthy Aging,0.7907637357711792,18.0,471,10466.0,30021
3869681,healthy,C0018684,Health,0.7903434038162231,18.0,471,10466.0,30021
3869681,healthy,C2986479,Healthy Control,0.7621602416038513,18.0,471,10466.0,30021
3869681,healthy,C3898900,Healthy,0.9904220700263977,18.0,472,10466.0,30021
3869681,healthy,C0452415,Healthy Eating,0.791326642036438,18.0,472,10466.0,30021
3869681,healthy,C2963171,Healthy Aging,0.7907637357711792,18.0,472,10466.0,30021
3869681,healthy,C0018684,Health,0.7903434038162231,18.0,472,10466.0,30021
3869681,healthy,C2986479,Healthy Control,0.7621602416038513,18.0,472,10466.0,30021
3877773,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,17.0,483,,24556
3877773,Tourette syndrome,C0039082,syndrome,0.7029404640197754,17.0,483,,24556
3894920,healthy,C3898900,Healthy,0.9904220700263977,6.0,509,2326.0,29539
3894920,healthy,C0452415,Healthy Eating,0.791326642036438,6.0,509,2326.0,29539
3894920,healthy,C2963171,Healthy Aging,0.7907637357711792,6.0,509,2326.0,29539
3894920,healthy,C0018684,Health,0.7903434038162231,6.0,509,2326.0,29539
3894920,healthy,C2986479,Healthy Control,0.7621602416038513,6.0,509,2326.0,29539
3894920,healthy,C3898900,Healthy,0.9904220700263977,10.0,510,2326.0,29539
3894920,healthy,C0452415,Healthy Eating,0.791326642036438,10.0,510,2326.0,29539
3894920,healthy,C2963171,Healthy Aging,0.7907637357711792,10.0,510,2326.0,29539
3894920,healthy,C0018684,Health,0.7903434038162231,10.0,510,2326.0,29539
