pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
3777673,Obsessive–compulsive disorder,C1420214,obsessive-compulsive disorder 1,0.8809887170791626,19,408,6638,9015
3777673,Obsessive–compulsive disorder,C0009595,obsessive compulsive personality disorder,0.8557863235473633,19,408,6638,9015
3777673,Obsessive–compulsive disorder,C1704373,compulsive disorder,0.8274385333061218,19,408,6638,9015
3791281,binge drinkers,C0556346,binge drink,0.7454811334609985,12,209,6198,9421
3791281,binge drinkers,C0556338,Drinker,0.6526684761047363,12,209,6198,9421
3791281,binge drinkers,C0457801,non drinker,0.5923289060592651,12,209,6198,9421
3791281,binge drinkers,C0262816,Syringe Drivers,0.550137460231781,12,209,6198,9421
3791281,binge drinkers,C0337676,Social drinker,0.5141023397445679,12,209,6198,9421
3842522,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,42,406,11123,13089
3842522,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,42,406,11123,13089
3842522,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,42,406,11123,13089
3842522,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,42,406,11123,13089
3842522,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,42,406,11123,13089
3877773,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,20,361,6179,7775
3877773,Tourette syndrome,C0039082,syndrome,0.7029404640197754,20,361,6179,7775
3984441,dementia with Lewy bodies,C0752347,Dementia with Lewy Bodies,0.9271519780158997,16,233,7293,9018
3984441,dementia with Lewy bodies,C0085200,Lewy bodies,0.6206755042076111,16,233,7293,9018
3984441,dementia with Lewy bodies,C0011265,dementia,0.5850844383239746,16,233,7293,9018
3984441,dementia with Lewy bodies,C0497327,dementia,0.5850844383239746,16,233,7293,9018
4017227,Right mesial temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.7837122082710266,2,433,6499,7012
4017227,Right mesial temporal lobe epilepsy,C4749273,Benign familial mesial temporal lobe epilepsy,0.7551283836364746,2,433,6499,7012
4017227,Right mesial temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.742217481136322,2,433,6499,7012
4017227,Right mesial temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.6627914309501648,2,433,6499,7012
4029608,Social anxiety disorder,C0031572,Social Anxiety Disorder,0.9575433731079102,27,332,8770,11234
4029608,Social anxiety disorder,C0003469,Anxiety Disorder,0.8055554032325745,27,332,8770,11234
4029608,Social anxiety disorder,C0236748,Anxiety disorder due to medical disorder,0.7544277310371399,27,332,8770,11234
4029608,Social anxiety disorder,C0424166,social anxiety,0.7530109882354736,27,332,8770,11234
4029608,Social anxiety disorder,C3887605,Dream anxiety disorder (disorder),0.7020254135131836,27,332,8770,11234
4030253,Internet addiction,C5392078,Internet Addiction,0.9517041444778442,18,432,12909,14925
4030253,Internet addiction,C0085281,Addiction,0.6845893859863281,18,432,12909,14925
4030253,Internet addiction,C3898714,Internet Intervention,0.6720983982086182,18,432,12909,14925
4030253,Internet addiction,C0282111,internet,0.6623272895812988,18,432,12909,14925
4030253,Internet addiction,C4505067,Addiction medicine,0.5753015279769897,18,432,12909,14925
4048172,chronic pain,C0150055,chronic pain,0.9859752655029297,13,241,8990,10646
4048172,chronic pain,C1333034,Chronic Cancer Pain,0.8103399872779846,13,241,8990,10646
4048172,chronic pain,C0205191,chronic,0.7912920117378235,13,241,8990,10646
4048172,chronic pain,C1555457,Chronic,0.7912920117378235,13,241,8990,10646
4174863,incarcerated,C0392751,Incarcerated,0.9653053879737854,157,197,7405,10633
4174863,incarcerated,C0205255,incarceration,0.7775150537490845,157,197,7405,10633
4174863,incarcerated,C0740375,Incarcerated Inguinal Hernia,0.6922501921653748,157,197,7405,10633
4174863,incarcerated,C0856366,Incarcerated Retroverted Uterus,0.6770039200782776,157,197,7405,10633
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,44,146,19248,20025
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,44,146,19248,20025
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,44,146,19248,20025
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,44,146,19248,20025
4184784,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,37,302,6434,8455
4190683,Attention Deficit Hyperactivity Disorder,C1263846,Attention Deficit Hyperactivity Disorder,0.9798376560211182,30,269,9065,12151
4190683,Attention Deficit Hyperactivity Disorder,C0339002,Attention deficit disorder without hyperactivity,0.8781113028526306,30,269,9065,12151
4215530,VPT,C4749792,VPTR,0.6375465393066406,24,192,10681,12744
4265725,Autism spectrum conditions,C0524528,Autism spectrum disorder,0.6261480450630188,18,316,10617,12494
4265725,Autism spectrum conditions,C1510586,Autism spectrum disorder,0.6261480450630188,18,316,10617,12494
4265725,Autism spectrum conditions,C1883073,Spectrum,0.562343180179596,18,316,10617,12494
4265725,Autism spectrum conditions,C2827424,Spectrum,0.562343180179596,18,316,10617,12494
4265725,Autism spectrum conditions,C4042936,Action Spectrum,0.5514991283416748,18,316,10617,12494
4416052,social anxiety disorder,C0031572,Social Anxiety Disorder,0.9575433731079102,53,238,5666,9459
4416052,social anxiety disorder,C0003469,Anxiety Disorder,0.8055554032325745,53,238,5666,9459
4416052,social anxiety disorder,C0236748,Anxiety disorder due to medical disorder,0.7544277310371399,53,238,5666,9459
4416052,social anxiety disorder,C0424166,social anxiety,0.7530109882354736,53,238,5666,9459
4416052,social anxiety disorder,C3887605,Dream anxiety disorder (disorder),0.7020254135131836,53,238,5666,9459
4473263,stroke patients,C0030705,patients,0.7424277663230896,32,205,8398,9988
4473263,stroke patients,C0025360,mental patients,0.6336523294448853,32,205,8398,9988
4473263,stroke patients,C0038454,STROKE,0.6275315284729004,32,205,8398,9988
4473263,stroke patients,C1550655,Patient,0.6083124876022339,32,205,8398,9988
4473263,stroke patients,C1705908,Patient,0.6083124876022339,32,205,8398,9988
4530666,anorexia nervosa,C0003125,Anorexia nervosa,0.9716147184371948,20,261,9512,12494
4530666,anorexia nervosa,C5396958,Orthorexia nervosa,0.7781927585601807,20,261,9512,12494
4530666,anorexia nervosa,C5568567,Prepubertal anorexia nervosa,0.7446135878562927,20,261,9512,12494
4530666,anorexia nervosa,C0003123,Anorexia,0.7075310349464417,20,261,9512,12494
4589842,depressed patients,C0344315,Depressed,0.7134218215942383,11,264,6061,7568
4589842,depressed patients,C0030705,patients,0.6737422347068787,11,264,6061,7568
4589842,depressed patients,C0520887,ST DEPRESSED,0.6635467410087585,11,264,6061,7568
4589842,depressed patients,C0085393,immunosuppressed patients,0.6349334716796875,11,264,6061,7568
4589842,depressed patients,C1555289,Assessed Patient,0.6188001036643982,11,264,6061,7568
4732188,Essential tremor,C0270736,essential tremor,0.9826844930648804,2,397,5151,6415
4732188,Essential tremor,C0205224,essential,0.7556995153427124,2,397,5151,6415
4869560,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,30,167,6957,9021
4869560,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,30,167,6957,9021
4869560,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,30,167,6957,9021
4869560,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,30,167,6957,9021
4869560,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,30,167,6957,9021
4936600,attention-deficit hyperactivity disorder,C1263846,Attention-deficit hyperactivity disorder,0.9772719144821167,19,133,7788,11563
4936600,attention-deficit hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.8315789699554443,19,133,7788,11563
4936600,attention-deficit hyperactivity disorder,C0041671,Attention-deficit disorder,0.7890127301216125,19,133,7788,11563
4936600,Developmental coordination disorder,C0011757,Developmental Coordination Disorder,0.9609795808792114,6,134,7788,11563
4936600,Developmental coordination disorder,C0008073,developmental disorder,0.7852920889854431,6,134,7788,11563
4936600,Developmental coordination disorder,C0494698,Dental Developmental Disorder,0.7621097564697266,6,134,7788,11563
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C1263846,Attention deficit hyperactivity disorder (disorder),0.7646325826644897,14,135,7788,11563
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0011757,Developmental coordination disorder (disorder),0.7444082498550415,14,135,7788,11563
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0339002,Attention deficit disorder without mention of hyperactivity,0.6999083161354065,14,135,7788,11563
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0041671,Attention deficit disorder,0.6636183857917786,14,135,7788,11563
4983635,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,45,220,8102,10652
4983635,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,45,220,8102,10652
4983635,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,45,220,8102,10652
4983635,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,45,220,8102,10652
4983635,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,45,220,8102,10652
4983635,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,12,221,8102,10652
4983635,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,12,221,8102,10652
4983635,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,12,221,8102,10652
4983635,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,12,221,8102,10652
4983635,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,12,221,8102,10652
4983635,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,18,222,8102,10652
4983635,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,18,222,8102,10652
4983635,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,18,222,8102,10652
4983635,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,18,222,8102,10652
4983635,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,18,222,8102,10652
4983635,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,15,223,8102,10652
4983635,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,15,223,8102,10652
4983635,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,15,223,8102,10652
4983635,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,15,223,8102,10652
4983635,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,15,223,8102,10652
4990879,heroin relapser,C0205336,relapse,0.6184850335121155,40,132,7250,8174
4990879,heroin relapser,C0277556,Relapse,0.6184850335121155,40,132,7250,8174
4990879,heroin relapser,C5446367,At Relapse,0.5590243339538574,40,132,7250,8174
4990879,heroin relapser,C5203068,Relapse in Skin,0.5554084181785583,40,132,7250,8174
4990879,heroin relapser,C4054664,Late Relapse,0.5314936637878418,40,132,7250,8174
5030332,posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,21,415,7905,9151
5030332,posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,21,415,7905,9151
5030332,posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,21,415,7905,9151
5104469,childhood abuse,C0231335,childhood,0.7836598753929138,23,363,12106,15360
5104469,childhood abuse,C1516471,Childhood Abuse and Neglect,0.7800073623657227,23,363,12106,15360
5104469,childhood abuse,C0008060,child abuse,0.7344275116920471,23,363,12106,15360
5104469,childhood abuse,C0023452,childhood ALL,0.7177926301956177,23,363,12106,15360
5104469,childhood abuse,C4323871,Childhood age,0.7118937969207764,23,363,12106,15360
5266856,aphasia,C0003537,APHASIA,0.985831618309021,39,190,11323,12649
5266856,aphasia,C0003113,APHASIA NOMINAL,0.7659984230995178,39,190,11323,12649
5266856,aphasia,C0003550,Motor aphasia,0.7634828686714172,39,190,11323,12649
5279905,ASD,C0018817,asd,0.9644922614097595,16,404,7481,9124
5279905,ASD,C0856975,ASD,0.9644922614097595,16,404,7481,9124
5279905,ASD,C1510586,ASD,0.9644922614097595,16,404,7481,9124
5279905,ASD,C0015923,FASD,0.7015364170074463,16,404,7481,9124
5279905,ASD,C2985290,FASD,0.7015364170074463,16,404,7481,9124
5292583,schizophrenia,C0036341,schizophrenia,0.9816023111343384,34,176,6605,8461
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,34,176,6605,8461
5339238,Firon deficiency anemia,C0162316,iron deficiency anemia,0.8938479423522949,14,288,10037,12304
5339238,Firon deficiency anemia,C0340950,Iron Deficiency without Anemia,0.7672604918479919,14,288,10037,12304
5371603,Cued Speech,C0037817,speech,0.7319844961166382,14,186,25055,27824
5371603,Cued Speech,C0871413,Speech rate,0.6385222673416138,14,186,25055,27824
5371603,Cued Speech,C0233718,Pressured speech,0.6086001992225647,14,186,25055,27824
5371603,Cued Speech,C0013528,Echo Speech,0.5933420658111572,14,186,25055,27824
5371603,Cued Speech,C4035655,Motor speech,0.5887666940689087,14,186,25055,27824
5394595,bronchial asthma,C0004096,bronchial asthma,0.9720533490180969,42,140,5950,6820
5394595,bronchial asthma,C0205039,bronchial,0.7623927593231201,42,140,5950,6820
5394595,bronchial asthma,C0719022,Bronchial,0.7623927593231201,42,140,5950,6820
5394595,bronchial asthma,C1334103,Bronchial hyperresponsiveness-1 (bronchial asthma),0.669772744178772,42,140,5950,6820
5394595,bronchial asthma,C1708423,Bronchial Hyperresponsiveness-1 (Bronchial Asthma) Gene,0.6533347368240356,42,140,5950,6820
5413198,alcohol-dependent patients,C0439857,Patient dependence on,0.6061457991600037,34,418,10741,12545
5413198,alcohol-dependent patients,C0001973,Alcohol dependence,0.5860190391540527,34,418,10741,12545
5413198,alcohol-dependent patients,C0030705,patients,0.5819670557975769,34,418,10741,12545
5413198,alcohol-dependent patients,C1550655,Patient,0.5558591485023499,34,418,10741,12545
5413198,alcohol-dependent patients,C1705908,Patient,0.5558591485023499,34,418,10741,12545
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,20,114,15035,15652
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,20,114,15035,15652
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,20,114,15035,15652
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,20,114,15035,15652
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,20,114,15035,15652
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,19,115,15035,15652
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,19,115,15035,15652
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,19,115,15035,15652
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,19,115,15035,15652
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,19,115,15035,15652
5460048,chronic dieters,C0205191,chronic,0.70140540599823,75,443,11781,14592
5460048,chronic dieters,C1555457,Chronic,0.70140540599823,75,443,11781,14592
5460048,chronic dieters,C0008679,chronic disorders,0.6746525168418884,75,443,11781,14592
5460048,chronic dieters,C0023977,chronic care,0.5668206214904785,75,443,11781,14592
5460048,chronic dieters,C0150055,chronic pain,0.5639235377311707,75,443,11781,14592
5537800,obese,C0028754,obese,0.9816532731056213,19,137,8484,10261
5537800,obese,C0025933,Obese Mouse,0.8232564330101013,19,137,8484,10261
5537800,obese,C0299583,Obese Protein,0.784936785697937,19,137,8484,10261
5537800,obese,C4742979,Obese Protein,0.784936785697937,19,137,8484,10261
5537800,obese,C3853264,Obese class I,0.7097854018211365,19,137,8484,10261
5552726,asymptomatic carotid artery stenosis,C3494609,Asymptomatic carotid artery stenosis,0.9781074523925781,16,322,3930,5250
5552726,asymptomatic carotid artery stenosis,C0007282,Carotid Artery Stenosis,0.789074718952179,16,322,3930,5250
5596109,normal,C0205307,Normal,0.9803991317749023,25,295,20071,22399
5596109,normal,C1550457,Normal,0.9803991317749023,25,295,20071,22399
5596109,normal,C1550469,normal,0.9803991317749023,25,295,20071,22399
5596109,normal,C1551394,Normal,0.9803991317749023,25,295,20071,22399
5596109,normal,C1553386,normal,0.9803991317749023,25,295,20071,22399
5598991,Major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,147,155,7260,9372
5598991,Major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,147,155,7260,9372
5598991,Major depressive disorder,C0011581,depressive disorder,0.8692560791969299,147,155,7260,9372
5598991,Major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,147,155,7260,9372
5598991,Major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,147,155,7260,9372
5655292,idiopathic Parkinson's disease,C0030567,Idiopathic Parkinson's disease,0.9701851606369019,65,347,3039,4402
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,170,7175,10809
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,170,7175,10809
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,170,7175,10809
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,170,7175,10809
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,171,7175,10809
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,171,7175,10809
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,171,7175,10809
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,171,7175,10809
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,172,7175,10809
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,172,7175,10809
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,172,7175,10809
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,172,7175,10809
5686883,idiopathic musculoskeletal pain,C0026858,Musculoskeletal Pain,0.7845332622528076,10,123,7085,9280
5686883,idiopathic musculoskeletal pain,C0476280,musculoskeletal chest pain,0.7117058634757996,10,123,7085,9280
5686883,idiopathic musculoskeletal pain,C0497254,musculoskeletal,0.6987569332122803,10,123,7085,9280
5686883,idiopathic musculoskeletal pain,C0009326,Musculoskeletal Pain Disorder,0.696125328540802,10,123,7085,9280
5686883,idiopathic musculoskeletal pain,C0035435,Musculoskeletal pain disorder,0.696125328540802,10,123,7085,9280
5758587,Developmental dyscalculia,C1395913,Developmental Dyscalculia,0.9639253616333008,17,416,11527,14377
5758587,Developmental dyscalculia,C0678723,Developmental,0.7101881504058838,17,416,11527,14377
5758587,Developmental dyscalculia,C0028877,dental development,0.6887815594673157,17,416,11527,14377
5758587,Developmental dyscalculia,C0869474,Dyscalculia,0.6548758745193481,17,416,11527,14377
5758587,Developmental dyscalculia,C5551529,Dyscalculia,0.6548758745193481,17,416,11527,14377
5761874,TLE,C0014556,tle,0.9588173031806946,25,309,7481,8731
5761874,TLE,C1420752,TLE-1,0.5503059029579163,25,309,7481,8731
5761874,TLE,C3541273,TLE1,0.534621000289917,25,309,7481,8731
5761874,TLE,C1420753,TLE2,0.5143201947212219,25,309,7481,8731
5761874,TLE,C1431649,TLE2,0.5143201947212219,25,309,7481,8731
5857897,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,5,440,6603,7746
5857897,Tourette syndrome,C0039082,syndrome,0.7029404640197754,5,440,6603,7746
5870086,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,28,150,9508,11703
5870086,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,28,150,9508,11703
5870086,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,28,150,9508,11703
5870086,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,28,150,9508,11703
5870086,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,28,150,9508,11703
5903407,patients,C0030705,patients,0.9821396470069885,27,273,7983,10239
5903407,patients,C0025360,mental patients,0.8382431268692017,27,273,7983,10239
5903407,patients,C1550655,Patient,0.8047217130661011,27,273,7983,10239
5903407,patients,C1705908,Patient,0.8047217130661011,27,273,7983,10239
5903407,patients,C0017313,caring patients,0.7855467796325684,27,273,7983,10239
6004505,multi-problem young adults,C0238598,Young adults,0.6873080134391785,100,68,7938,9518
6004505,multi-problem young adults,C0001675,Adults,0.5358113646507263,100,68,7938,9518
6004505,multi-problem young adults,C3554568,Young adult onset,0.5049914717674255,100,68,7938,9518
6024199,Posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,2,158,27139,30530
6024199,Posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,2,158,27139,30530
6024199,Posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,2,158,27139,30530
6197719,schizophrenia,C0036341,schizophrenia,0.9816023111343384,3,256,7797,10028
6197719,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,3,256,7797,10028
6200185,relapsing-remitting multiple sclerosis,C0751967,relapsing-remitting multiple sclerosis,0.9681533575057983,50,225,7655,8461
6200185,relapsing-remitting multiple sclerosis,C0026769,multiple sclerosis,0.6601127982139587,50,225,7655,8461
6220927,cockroach phobia,C0009208,Cockroach,0.7317716479301453,12,310,5977,7136
6220927,cockroach phobia,C0600450,German Cockroach,0.6216258406639099,12,310,5977,7136
6220927,cockroach phobia,C0349231,PHOBIA,0.6128426194190979,12,310,5977,7136
6246657,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,15,126,14403,18029
