pmcid,diagnosis,umls_cui,umls_name,umls_prob,count,group_ix,start_char,end_char
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,30,39,5086,19248
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,30,40,5086,19248
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,30,40,5086,19248
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,30,40,5086,19248
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,30,40,5086,19248
4175730,chronic osteoarthritis,C0263778,Chronic osteoarthritis,0.9718143939971924,30,41,5086,19248
4175730,chronic osteoarthritis,C0029408,OSTEOARTHRITIS,0.7911454439163208,30,41,5086,19248
4175730,chronic osteoarthritis,C0949690,spine osteoarthritis,0.7278708815574646,30,41,5086,19248
4175730,chronic osteoarthritis,C2350242,Spine Osteoarthritis,0.7278708815574646,30,41,5086,19248
4184784,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,37,417,0,24862
4190683,Attention Deficit Hyperactivity Disorder,C1263846,Attention Deficit Hyperactivity Disorder,0.9798376560211182,30,179,9065,20116
4190683,Attention Deficit Hyperactivity Disorder,C0339002,Attention deficit disorder without hyperactivity,0.8781113028526306,30,179,9065,20116
4215530,VPT,C4749792,VPTR,0.6375465393066406,24,77,10681,22966
4265725,Autism spectrum conditions,C0524528,Autism spectrum disorder,0.6261480450630188,18,191,10617,22526
4265725,Autism spectrum conditions,C1510586,Autism spectrum disorder,0.6261480450630188,18,191,10617,22526
4265725,Autism spectrum conditions,C1883073,Spectrum,0.562343180179596,18,191,10617,22526
4265725,Autism spectrum conditions,C2827424,Spectrum,0.562343180179596,18,191,10617,22526
4265725,Autism spectrum conditions,C4042936,Action Spectrum,0.5514991283416748,18,191,10617,22526
4416052,social anxiety disorder,C0031572,Social Anxiety Disorder,0.9575433731079102,53,119,5666,15046
4416052,social anxiety disorder,C0003469,Anxiety Disorder,0.8055554032325745,53,119,5666,15046
4416052,social anxiety disorder,C0236748,Anxiety disorder due to medical disorder,0.7544277310371399,53,119,5666,15046
4416052,social anxiety disorder,C0424166,social anxiety,0.7530109882354736,53,119,5666,15046
4416052,social anxiety disorder,C3887605,Dream anxiety disorder (disorder),0.7020254135131836,53,119,5666,15046
4473263,stroke patients,C0030705,patients,0.7424277663230896,32,293,8398,19333
4473263,stroke patients,C0025360,mental patients,0.6336523294448853,32,293,8398,19333
4473263,stroke patients,C0038454,STROKE,0.6275315284729004,32,293,8398,19333
4473263,stroke patients,C1550655,Patient,0.6083124876022339,32,293,8398,19333
4473263,stroke patients,C1705908,Patient,0.6083124876022339,32,293,8398,19333
4530666,anorexia nervosa,C0003125,Anorexia nervosa,0.9716147184371948,24,158,8966,21133
4530666,anorexia nervosa,C5396958,Orthorexia nervosa,0.7781927585601807,24,158,8966,21133
4530666,anorexia nervosa,C5568567,Prepubertal anorexia nervosa,0.7446135878562927,24,158,8966,21133
4530666,anorexia nervosa,C0003123,Anorexia,0.7075310349464417,24,158,8966,21133
4589842,depressed patients,C0344315,Depressed,0.7134218215942383,11,448,0,23127
4589842,depressed patients,C0030705,patients,0.6737422347068787,11,448,0,23127
4589842,depressed patients,C0520887,ST DEPRESSED,0.6635467410087585,11,448,0,23127
4589842,depressed patients,C0085393,immunosuppressed patients,0.6349334716796875,11,448,0,23127
4589842,depressed patients,C1555289,Assessed Patient,0.6188001036643982,11,448,0,23127
4732188,Essential tremor,C0270736,essential tremor,0.9826844930648804,21,437,2426,31720
4732188,Essential tremor,C0205224,essential,0.7556995153427124,21,437,2426,31720
4869560,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,30,367,2409,25553
4869560,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,30,367,2409,25553
4869560,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,30,367,2409,25553
4869560,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,30,367,2409,25553
4869560,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,30,367,2409,25553
4936600,attention-deficit hyperactivity disorder,C1263846,Attention-deficit hyperactivity disorder,0.9772719144821167,19,441,2670,31280
4936600,attention-deficit hyperactivity disorder,C0339002,Attention deficit disorder without hyperactivity,0.8315789699554443,19,441,2670,31280
4936600,attention-deficit hyperactivity disorder,C0041671,Attention-deficit disorder,0.7890127301216125,19,441,2670,31280
4936600,Developmental coordination disorder,C0011757,Developmental Coordination Disorder,0.9609795808792114,6,442,2670,31280
4936600,Developmental coordination disorder,C0008073,developmental disorder,0.7852920889854431,6,442,2670,31280
4936600,Developmental coordination disorder,C0494698,Dental Developmental Disorder,0.7621097564697266,6,442,2670,31280
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C1263846,Attention deficit hyperactivity disorder (disorder),0.7646325826644897,14,443,2670,31280
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0011757,Developmental coordination disorder (disorder),0.7444082498550415,14,443,2670,31280
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0339002,Attention deficit disorder without mention of hyperactivity,0.6999083161354065,14,443,2670,31280
4936600,Developmental coordination disorder+attention-deficit hyperactivity disorder,C0041671,Attention deficit disorder,0.6636183857917786,14,443,2670,31280
4983635,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,45,100,8102,31407
4983635,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,45,100,8102,31407
4983635,major depressive disorder,C0011581,depressive disorder,0.8692560791969299,45,100,8102,31407
4983635,major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,45,100,8102,31407
4983635,major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,45,100,8102,31407
5030332,posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,21,277,7905,20301
5030332,posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,21,277,7905,20301
5030332,posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,21,277,7905,20301
5104469,childhood abuse,C0231335,childhood,0.7836598753929138,21,85,12106,23270
5104469,childhood abuse,C1516471,Childhood Abuse and Neglect,0.7800073623657227,21,85,12106,23270
5104469,childhood abuse,C0008060,child abuse,0.7344275116920471,21,85,12106,23270
5104469,childhood abuse,C0023452,childhood ALL,0.7177926301956177,21,85,12106,23270
5104469,childhood abuse,C4323871,Childhood age,0.7118937969207764,21,85,12106,23270
5104469,psychiatric controls,C0033873,Psychiatric,0.748622477054596,19,86,12106,23270
5104469,psychiatric controls,C3526598,Psychiatric,0.748622477054596,19,86,12106,23270
5104469,psychiatric controls,C0242539,Psychiatric Wills,0.6586141586303711,19,86,12106,23270
5104469,psychiatric controls,C0552595,Psychiatric Finding,0.6314721703529358,19,86,12106,23270
5104469,psychiatric controls,C0017467,Geriatric Psychiatry,0.6263535618782043,19,86,12106,23270
5266856,aphasia,C0003537,APHASIA,0.985831618309021,39,81,11323,19859
5266856,aphasia,C0003113,APHASIA NOMINAL,0.7659984230995178,39,81,11323,19859
5266856,aphasia,C0003550,Motor aphasia,0.7634828686714172,39,81,11323,19859
5279905,ASD,C0018817,asd,0.9644922614097595,16,213,7481,14126
5279905,ASD,C0856975,ASD,0.9644922614097595,16,213,7481,14126
5279905,ASD,C1510586,ASD,0.9644922614097595,16,213,7481,14126
5279905,ASD,C0015923,FASD,0.7015364170074463,16,213,7481,14126
5279905,ASD,C2985290,FASD,0.7015364170074463,16,213,7481,14126
5292583,schizophrenia,C0036341,schizophrenia,0.9816023111343384,34,207,6605,24979
5292583,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,34,207,6605,24979
5339238,Firon deficiency anemia,C0162316,iron deficiency anemia,0.8938479423522949,14,393,2807,31582
5339238,Firon deficiency anemia,C0340950,Iron Deficiency without Anemia,0.7672604918479919,14,393,2807,31582
5371603,normally hearing,C0034880,HEARING ABNORMALLY ACUTE,0.7362720370292664,15,84,24766,41275
5371603,normally hearing,C4025860,Abnormal hearing,0.6934703588485718,15,84,24766,41275
5371603,normally hearing,C0018767,hearing,0.6767290234565735,15,84,24766,41275
5394595,bronchial asthma,C0004096,bronchial asthma,0.9720533490180969,42,371,2522,27967
5394595,bronchial asthma,C0205039,bronchial,0.7623927593231201,42,371,2522,27967
5394595,bronchial asthma,C0719022,Bronchial,0.7623927593231201,42,371,2522,27967
5394595,bronchial asthma,C1334103,Bronchial hyperresponsiveness-1 (bronchial asthma),0.669772744178772,42,371,2522,27967
5394595,bronchial asthma,C1708423,Bronchial Hyperresponsiveness-1 (Bronchial Asthma) Gene,0.6533347368240356,42,371,2522,27967
5413198,alcohol-dependent patients,C0439857,Patient dependence on,0.6061457991600037,34,222,10741,34068
5413198,alcohol-dependent patients,C0001973,Alcohol dependence,0.5860190391540527,34,222,10741,34068
5413198,alcohol-dependent patients,C0030705,patients,0.5819670557975769,34,222,10741,34068
5413198,alcohol-dependent patients,C1550655,Patient,0.5558591485023499,34,222,10741,34068
5413198,alcohol-dependent patients,C1705908,Patient,0.5558591485023499,34,222,10741,34068
5416685,unipolar major depression,C0041696,Unipolar Depression,0.8620129823684692,1865,135,5525,15035
5416685,unipolar major depression,C1269683,major depression,0.7685896754264832,1865,135,5525,15035
5416685,unipolar major depression,C0005587,depression bipolar,0.7159472703933716,1865,135,5525,15035
5416685,unipolar major depression,C0011570,monopolar depression,0.6430288553237915,1865,135,5525,15035
5416685,unipolar major depression,C1171527,bipolar depression depressed phase,0.6396021842956543,1865,135,5525,15035
5460048,chronic dieters,C0205191,chronic,0.70140540599823,75,263,11781,19444
5460048,chronic dieters,C1555457,Chronic,0.70140540599823,75,263,11781,19444
5460048,chronic dieters,C0008679,chronic disorders,0.6746525168418884,75,263,11781,19444
5460048,chronic dieters,C0023977,chronic care,0.5668206214904785,75,263,11781,19444
5460048,chronic dieters,C0150055,chronic pain,0.5639235377311707,75,263,11781,19444
5537800,obese,C0028754,obese,0.9816532731056213,19,99,8484,19703
5537800,obese,C0025933,Obese Mouse,0.8232564330101013,19,99,8484,19703
5537800,obese,C0299583,Obese Protein,0.784936785697937,19,99,8484,19703
5537800,obese,C4742979,Obese Protein,0.784936785697937,19,99,8484,19703
5537800,obese,C3853264,Obese class I,0.7097854018211365,19,99,8484,19703
5552726,asymptomatic carotid artery stenosis,C3494609,Asymptomatic carotid artery stenosis,0.9781074523925781,16,423,2701,19138
5552726,asymptomatic carotid artery stenosis,C0007282,Carotid Artery Stenosis,0.789074718952179,16,423,2701,19138
5598991,Major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,147,340,2445,31167
5598991,Major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,147,340,2445,31167
5598991,Major depressive disorder,C0011581,depressive disorder,0.8692560791969299,147,340,2445,31167
5598991,Major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,147,340,2445,31167
5598991,Major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,147,340,2445,31167
5598991,Major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,62,342,2445,31167
5598991,Major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,62,342,2445,31167
5598991,Major depressive disorder,C0011581,depressive disorder,0.8692560791969299,62,342,2445,31167
5598991,Major depressive disorder,C0005586,Manic Depressive Disorder,0.8231246471405029,62,342,2445,31167
5598991,Major depressive disorder,C0024517,Single Episode of Major Depressive Disorder,0.7714975476264954,62,342,2445,31167
5655292,Parkinson's disease,C0030567,DISEASE PARKINSON'S,0.9629952907562256,65,454,0,22003
5655292,Parkinson's disease with anxiety,C0030567,DISEASE PARKINSON'S,0.7586847543716431,18,455,0,22003
5655292,Parkinson's disease without anxiety,C0030567,DISEASE PARKINSON'S,0.7222464680671692,45,456,0,22003
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,35,7175,15026
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,35,7175,15026
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,35,7175,15026
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,35,7175,15026
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,36,7175,15026
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,36,7175,15026
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,36,7175,15026
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,36,7175,15026
5665859,ischemic stroke,C0948008,Ischemic stroke,0.9727082252502441,72,37,7175,15026
5665859,ischemic stroke,C4763940,Non-ischemic Stroke,0.7696096897125244,72,37,7175,15026
5665859,ischemic stroke,C5680049,Pediatric arterial ischemic stroke,0.7525074481964111,72,37,7175,15026
5665859,ischemic stroke,C0475224,Ischemic,0.7474812269210815,72,37,7175,15026
5686883,idiopathic musculoskeletal pain,C0026858,Musculoskeletal Pain,0.7845332622528076,10,333,2956,30786
5686883,idiopathic musculoskeletal pain,C0476280,musculoskeletal chest pain,0.7117058634757996,10,333,2956,30786
5686883,idiopathic musculoskeletal pain,C0497254,musculoskeletal,0.6987569332122803,10,333,2956,30786
5686883,idiopathic musculoskeletal pain,C0009326,Musculoskeletal Pain Disorder,0.696125328540802,10,333,2956,30786
5686883,idiopathic musculoskeletal pain,C0035435,Musculoskeletal pain disorder,0.696125328540802,10,333,2956,30786
5758587,Developmental dyscalculia,C1395913,Developmental Dyscalculia,0.9639253616333008,17,250,11527,31998
5758587,Developmental dyscalculia,C0678723,Developmental,0.7101881504058838,17,250,11527,31998
5758587,Developmental dyscalculia,C0028877,dental development,0.6887815594673157,17,250,11527,31998
5758587,Developmental dyscalculia,C0869474,Dyscalculia,0.6548758745193481,17,250,11527,31998
5758587,Developmental dyscalculia,C5551529,Dyscalculia,0.6548758745193481,17,250,11527,31998
5761874,temporal lobe epilepsy,C0014556,temporal lobe epilepsy,0.9817611575126648,25,307,7481,31843
5761874,temporal lobe epilepsy,C1842564,Familial temporal lobe epilepsy,0.8746944069862366,25,307,7481,31843
5761874,temporal lobe epilepsy,C4551957,"Epilepsy, Familial Temporal Lobe 1",0.7766635417938232,25,307,7481,31843
5761874,temporal lobe epilepsy,C1838062,Autosomal Dominant Lateral Temporal Lobe Epilepsy,0.7664481401443481,25,307,7481,31843
5761874,temporal lobe epilepsy,C0039485,Temporal lobe,0.7584754228591919,25,307,7481,31843
5857897,Tourette syndrome,C0040517,Tourette Syndrome,0.9815427660942078,5,285,6603,15566
5857897,Tourette syndrome,C0039082,syndrome,0.7029404640197754,5,285,6603,15566
5870086,autism spectrum disorder,C0524528,Autism spectrum disorder,0.9845767617225647,33,61,9508,25571
5870086,autism spectrum disorder,C1510586,Autism spectrum disorder,0.9845767617225647,33,61,9508,25571
5870086,autism spectrum disorder,C0004352,Autism disorder,0.7902024388313293,33,61,9508,25571
5870086,autism spectrum disorder,C4286238,Autism Spectrum Disorder Gene Panel Reagents,0.7291615009307861,33,61,9508,25571
5870086,autism spectrum disorder,C4286239,Autism Spectrum Disorder Gene Mutation Reagents,0.721701443195343,33,61,9508,25571
5903407,left hemisphere infarcts,C0228176,Left Brain Hemisphere,0.6917137503623962,27,170,7983,19980
5903407,left hemisphere infarcts,C0228174,Brain Hemisphere,0.5648952126502991,27,170,7983,19980
6004505,multi-problem young adults,C0238598,Young adults,0.6873080134391785,100,9,7938,17136
6004505,multi-problem young adults,C0001675,Adults,0.5358113646507263,100,9,7938,17136
6004505,multi-problem young adults,C3554568,Young adult onset,0.5049914717674255,100,9,7938,17136
6024199,Posttraumatic stress disorder,C0038436,Posttraumatic Stress Disorder,0.956368088722229,21,89,14405,25023
6024199,Posttraumatic stress disorder,C0038441,Traumatic Stress Disorder,0.866463840007782,21,89,14405,25023
6024199,Posttraumatic stress disorder,C0236816,acute traumatic stress disorder,0.7808260321617126,21,89,14405,25023
6024199,trauma-exposed,C0332157,exposed,0.6067708730697632,21,90,14405,25023
6024199,trauma-exposed,C0043251,Trauma,0.5434018969535828,21,90,14405,25023
6024199,trauma-exposed,C1510467,trauma,0.5434018969535828,21,90,14405,25023
6024199,trauma-exposed,C3263723,Trauma,0.5434018969535828,21,90,14405,25023
6024199,trauma-exposed,C3714660,Trauma,0.5434018969535828,21,90,14405,25023
6197719,schizophrenia,C0036341,schizophrenia,0.9816023111343384,44,323,2232,30145
6197719,schizophrenia,C0220702,SCHIZOPHRENIA 1,0.9540121555328369,44,323,2232,30145
6200185,relapsing-remitting multiple sclerosis,C0751967,relapsing-remitting multiple sclerosis,0.9681533575057983,50,205,7655,19689
6200185,relapsing-remitting multiple sclerosis,C0026769,multiple sclerosis,0.6601127982139587,50,205,7655,19689
6220927,cockroach phobia,C0009208,Cockroach,0.7317716479301453,12,377,0,26001
6220927,cockroach phobia,C0600450,German Cockroach,0.6216258406639099,12,377,0,26001
6220927,cockroach phobia,C0349231,PHOBIA,0.6128426194190979,12,377,0,26001
6246657,bipolar disorderD,C0005586,Bipolar disorder,0.9000585675239563,21,358,2468,25354
6246657,bipolar disorderD,C0024713,bipolar disorder manic,0.7997838854789734,21,358,2468,25354
6246657,major depressive disorder,C0041696,Major Depressive Disorder,0.966160774230957,40,359,2468,25354
6246657,major depressive disorder,C1269683,Major Depressive Disorder,0.966160774230957,40,359,2468,25354
